update_date,open,high,low,close,volume,close_yes,max10,max20,max30,max60,max100,min10,min20,min30,min60,min100,close_return_yes,volatility_20,volatility_60,volatility_100,volatility_200,stop_ma10,p_ma10,p_ma30,p_ma60,p_ma100,position,close_return,daily_return,cum_return
2016-10-19,431.27,442.18,424.99,428.37,2203030.0,430.03,434.38,434.38,478.51,478.51,478.51,398.2,389.43,389.43,336.57,298.2,-0.0100647533483,0.0151804646612,0.0240137414923,0.0243213844827,0.0242756737993,0,0,0,0,0,0.513491605644,-0.00386766558552,-0.0019860138116,0.0780289847414
2016-10-20,430.38,438.75,427.76,435.06,1663106.0,428.37,434.38,434.38,478.51,478.51,478.51,398.2,389.43,389.43,336.57,298.2,-0.00386766558552,0.0136967086587,0.0221665464383,0.0242751497928,0.0241983737256,1,1,0,0,0,0.513491605644,0.0154966445012,0.00795739686703,0.0859863816085
2016-10-21,436.16,438.71,426.78,435.36,1420796.0,435.06,435.06,435.06,478.51,478.51,478.51,398.2,389.43,389.43,336.57,298.2,0.0154966445012,0.0133771198627,0.0221259898168,0.024224947914,0.0242170126417,1,1,0,0,0,0.513491605644,0.00068932242338,0.000353961277988,0.0863403428865
2016-10-24,433.94,445.11,428.63,443.99,1749018.0,435.36,435.36,435.36,478.51,478.51,478.51,406.24,389.43,389.43,336.57,298.2,0.00068932242338,0.013339404861,0.0221240712478,0.0233553769326,0.0241843113296,1,1,0,0,0,0.55582636122,0.0196287646211,0.0109101848146,0.0972505277011
2016-10-25,444.47,462.23,444.08,462.17,1699524.0,443.99,443.99,443.99,478.51,478.51,478.51,415.6,393.26,389.43,336.57,298.2,0.0196287646211,0.0136163300261,0.0211535026698,0.0233980076522,0.0242157944708,1,1,0,0,0,0.568806662464,0.040130749111,0.022826637464,0.120077165165
2016-10-26,466.43,476.1,453.95,462.68,2324678.0,462.17,462.17,462.17,478.51,478.51,478.51,419.83,394.36,389.43,337.86,298.2,0.040130749111,0.015548698684,0.0209094702879,0.0235394649503,0.0243663126817,1,1,0,0,0,0.570098452388,0.00110288166015,0.000628751127618,0.120705916293
2016-10-27,463.27,472.78,455.06,467.79,2131272.0,462.68,462.68,462.68,478.51,478.51,478.51,419.83,398.2,389.43,337.86,298.2,0.00110288166015,0.0155834638656,0.020593873979,0.0235332750037,0.02435797413,1,1,0,0,0,0.558193053554,0.0109838068377,0.00613108467839,0.126837000971
2016-10-28,467.96,485.96,463.92,482.68,2178958.0,467.79,467.79,467.79,478.51,478.51,478.51,428.37,398.2,389.43,337.86,298.2,0.0109838068377,0.0152485993393,0.0206188104743,0.0235207760758,0.0243345402684,1,1,1,1,1,0.488563692708,0.0313344309405,0.0153088652892,0.14214586626
2016-10-31,481.47,491.36,480.14,490.98,1932894.0,482.68,482.68,482.68,482.68,482.68,482.68,428.37,398.2,389.43,337.86,298.2,0.0313344309405,0.0161157471679,0.020176420368,0.0236622908667,0.0244068242655,1,1,1,1,1,0.487309505674,0.0170494855619,0.00830837638118,0.150454242641
2016-11-01,491.79,496.39,481.81,490.91,1784686.0,490.98,490.98,490.98,490.98,490.98,490.98,428.37,398.2,389.43,337.86,298.2,0.0170494855619,0.0158583153714,0.0202004318728,0.0236670171792,0.0244298628179,0,0,0,0,0,1.01532288436,-0.000142582163213,-0.000144766933212,0.150309475708
2016-11-02,491.64,496.34,477.7,479.74,2003924.0,490.91,490.98,490.98,490.98,490.98,490.98,428.37,398.2,389.43,337.86,298.2,-0.000142582163213,0.01507168661,0.0198346764605,0.0236576193367,0.0244285641092,0,0,0,0,0,0.993508891658,-0.0230165211232,-0.022867118391,0.127442357317
2016-11-03,479.78,488.19,476.31,488.19,1531294.0,479.74,490.98,490.98,490.98,490.98,490.98,435.06,398.2,389.43,341.33,298.2,-0.0230165211232,0.0166933231952,0.0189412929917,0.0237469709327,0.0244883762615,0,0,0,0,0,0.993508891658,0.0174603838597,0.0173470466164,0.144789403934
2016-11-04,487.35,496.25,483.91,487.84,2137382.0,488.19,490.98,490.98,490.98,490.98,490.98,435.36,398.2,389.43,348.62,298.2,0.0174603838597,0.0167149626687,0.0190648237661,0.0237786700638,0.0244665276648,0,0,0,0,0,0.993508891658,-0.000717191100688,-0.000712535735552,0.144076868198
2016-11-07,487.42,516.85,484.25,507.3,3131056.0,487.84,490.98,490.98,490.98,490.98,490.98,443.99,406.24,389.43,348.62,298.2,-0.000717191100688,0.015089550511,0.0190520046224,0.0232613643953,0.0244670288248,1,1,1,1,1,0.993508891658,0.0391150613327,0.0388611612318,0.18293802943
2016-11-08,508.56,514.84,495.73,504.75,2692476.0,507.3,507.3,507.3,507.3,507.3,507.3,462.17,415.6,389.43,348.62,298.2,0.0391150613327,0.0163030486508,0.0193405548573,0.0235381400134,0.0245265935,0,0,0,0,0,0.993508891658,-0.0050392873797,-0.00500657681935,0.177931452611
2016-11-09,504.53,536.11,503.44,535.84,1995962.0,504.75,507.3,507.3,507.3,507.3,507.3,462.68,419.83,389.43,348.62,298.2,-0.0050392873797,0.0164409953543,0.0186670261112,0.023520750979,0.0244680709074,1,1,1,1,1,1.04507692553,0.0597723518529,0.0624667057062,0.240398158317
2016-11-10,545.59,571.54,545.33,570.6,2558774.0,535.84,535.84,535.84,535.84,535.84,535.84,467.79,419.83,389.43,348.62,298.51,0.0597723518529,0.0198967495509,0.0200376429566,0.0241422467561,0.0247585307719,1,1,1,1,1,1.04507692553,0.0628528297335,0.0656860420588,0.306084200376
2016-11-11,573.26,596.49,570.67,596.19,1632456.0,570.6,570.6,570.6,570.6,570.6,570.6,479.74,428.37,389.43,352.57,302.68,0.0628528297335,0.0225640627731,0.0214989149375,0.0243103537332,0.025118013453,1,1,1,1,1,1.00820395332,0.0438709694289,0.044230884814,0.35031508519
2016-11-14,609.18,622.34,585.09,604.6,3861584.0,596.19,596.19,596.19,596.19,596.19,596.19,479.74,428.37,389.43,358.33,304.04,0.0438709694289,0.0233613439291,0.0218473727479,0.0246129931003,0.025270930085,1,1,1,1,1,0.901855002604,0.0140076741371,0.0126328909954,0.362947976185
2016-11-15,604.3,609.29,571.05,571.05,1801856.0,604.6,604.6,604.6,604.6,604.6,604.6,479.74,428.37,389.43,361.83,310.26,0.0140076741371,0.0233004228646,0.0214008068603,0.0246040955074,0.025281973554,0,0,0,0,0,0.835191252506,-0.0570903108487,-0.0476813282237,0.315266647961
2016-11-16,552.85,562.04,541.51,556.66,2119540.0,571.05,604.6,604.6,604.6,604.6,604.6,479.74,428.37,389.43,361.83,310.26,-0.0570903108487,0.0280202992297,0.0227995954957,0.0253494299416,0.0255145304861,0,0,0,0,0,0.817349417963,-0.0255221308735,-0.0208604988147,0.294406149147
2016-11-17,558.59,561.53,529.64,555.77,2286974.0,556.66,604.6,604.6,604.6,604.6,604.6,487.84,435.06,389.43,366.05,310.26,-0.0255221308735,0.0291500190313,0.0226946400741,0.0254993225149,0.0255900175391,0,0,0,0,0,0.817349417963,-0.00160010102189,-0.00130784163892,0.293098307508
2016-11-18,557.59,561.63,523.44,529.08,2302430.0,555.77,604.6,604.6,604.6,604.6,604.6,487.84,435.36,389.43,376.54,310.26,-0.00160010102189,0.0293261396422,0.0225184791445,0.0254953712816,0.0255122817474,0,0,0,0,0,0.817349417963,-0.0492148904433,-0.040225762059,0.252872545449
2016-11-21,527.93,540.82,510.28,529.95,2494530.0,529.08,604.6,604.6,604.6,604.6,604.6,504.75,443.99,389.43,376.54,310.26,-0.0492148904433,0.0323301578314,0.0231479978321,0.0258795340963,0.0257760346556,0,0,0,0,0,0.817349417963,0.00164301331542,0.00134291597706,0.254215461426
2016-11-22,530.48,554.45,530.48,554.0,1476204.0,529.95,604.6,604.6,604.6,604.6,604.6,504.75,462.17,389.43,376.54,310.26,0.00164301331542,0.0322909808201,0.0230566039197,0.0258800940318,0.0257756366131,0,0,0,0,0,0.817349417963,0.044382024274,0.0362756217084,0.290491083134
2016-11-23,568.81,587.84,567.34,587.77,2332804.0,554.0,604.6,604.6,604.6,604.6,604.6,529.08,462.68,389.43,389.43,314.81,0.044382024274,0.0325209126717,0.0236319902441,0.026177222946,0.0259355564162,0,0,0,0,0,0.817349417963,0.0591710281671,0.0483634054327,0.338854488567
2016-11-24,589.8,628.49,572.7,594.8,2912220.0,587.77,604.6,604.6,604.6,604.6,604.6,529.08,467.79,389.43,389.43,315.52,0.0591710281671,0.0343155666403,0.0246661817326,0.0260135056987,0.0262265571486,0,0,0,0,0,0.817349417963,0.0118894996716,0.00971787563646,0.348572364203
2016-11-25,594.99,627.12,592.18,625.89,2806794.0,594.8,604.6,604.6,604.6,604.6,604.6,529.08,479.74,389.43,389.43,315.52,0.0118894996716,0.0343148012451,0.024530453401,0.0259816142194,0.0262068891453,1,1,1,1,1,0.817349417963,0.0509494222239,0.0416434806003,0.390215844803
2016-11-28,627.94,639.82,619.63,631.63,2635124.0,625.89,625.89,625.89,625.89,625.89,625.89,529.08,479.74,389.43,389.43,317.84,0.0509494222239,0.0351659243178,0.0252435911632,0.0264040243844,0.0263824950049,1,1,1,1,1,0.817349417963,0.0091291428603,0.00746169960337,0.397677544407
2016-11-29,630.04,640.09,585.68,586.27,2727842.0,631.63,631.63,631.63,631.63,631.63,631.63,529.08,479.74,389.43,389.43,321.44,0.0091291428603,0.0351624119364,0.0247766157308,0.0263421596173,0.0263841428913,0,0,0,0,0,0.677901942778,-0.074523345353,-0.0505195205971,0.34715802381
2016-11-30,585.82,587.75,561.98,561.98,1657770.0,586.27,631.63,631.63,631.63,631.63,631.63,529.08,479.74,389.43,389.43,322.02,-0.074523345353,0.040159056868,0.0265734373935,0.0274028909846,0.0269475294771,0,0,0,0,0,0.663527969422,-0.0423141722453,-0.0280766367877,0.319081387022
2016-12-01,561.91,608.86,557.05,601.17,2606182.0,561.98,631.63,631.63,631.63,631.63,631.63,529.08,487.84,389.43,389.43,325.51,-0.0423141722453,0.0411843910505,0.0270024317738,0.0275568918444,0.0271373147633,0,0,0,0,0,0.663527969422,0.0674114943623,0.04472941197,0.363810798992
2016-12-02,603.08,607.64,555.89,580.14,3217232.0,601.17,631.63,631.63,631.63,631.63,631.63,529.08,487.84,389.43,389.43,331.19,0.0674114943623,0.043256444506,0.028119336212,0.0283044897793,0.0275140033358,0,0,0,0,0,0.663527969422,-0.0356083027107,-0.0236271047922,0.3401836942
2016-12-05,581.78,614.69,571.95,608.23,2621104.0,580.14,631.63,631.63,631.63,631.63,631.63,529.95,504.75,389.43,389.43,331.19,-0.0356083027107,0.0444167975778,0.0285042840609,0.0283564581927,0.0275637877433,0,0,0,0,0,0.663527969422,0.0472836461829,0.0313740217386,0.371557715938
2016-12-06,609.27,616.11,597.86,607.28,2046352.0,608.23,631.63,631.63,631.63,631.63,631.63,554.0,504.75,389.43,389.43,333.9,0.0472836461829,0.0447478657361,0.0289989703795,0.0286866552464,0.0277099262761,0,0,0,0,0,0.663527969422,-0.00156313019792,-0.00103718060617,0.370520535332
2016-12-07,608.1,650.74,604.97,646.49,2242556.0,607.28,631.63,631.63,631.63,631.63,631.63,561.98,529.08,389.43,389.43,333.9,-0.00156313019792,0.0446968902609,0.0290161071562,0.0286882830712,0.0277057794479,1,1,1,1,1,0.663527969422,0.0625677604797,0.0415154590624,0.412035994395
2016-12-08,646.28,655.2,620.84,636.86,2177514.0,646.49,646.49,646.49,646.49,646.49,646.49,561.98,529.08,389.43,389.43,333.9,0.0625677604797,0.0448672505686,0.0298879810264,0.0292770686438,0.028021596313,0,0,0,0,0,0.663527969422,-0.015007878991,-0.00995814747224,0.402077846922
2016-12-09,636.98,637.96,597.03,619.41,2647120.0,636.86,646.49,646.49,646.49,646.49,646.49,561.98,529.08,389.43,389.43,336.57,-0.015007878991,0.0433356512803,0.0300174201649,0.0289309356934,0.0280500961396,0,0,0,0,0,0.576622241935,-0.0277824391323,-0.0160199723389,0.386057874584
2016-12-12,620.3,656.84,620.01,636.48,2104128.0,619.41,646.49,646.49,646.49,646.49,646.49,561.98,529.08,389.43,389.43,336.57,-0.0277824391323,0.0429560856851,0.0297299286881,0.0290981237344,0.0281256332451,0,0,0,0,0,0.576622241935,0.0271855836007,0.0156758121641,0.401733686748
2016-12-13,636.83,645.72,628.1,645.69,1722654.0,636.48,646.49,646.49,646.49,646.49,646.49,561.98,529.08,389.43,389.43,336.57,0.0271855836007,0.0432514609701,0.0298322212831,0.0291734341168,0.0281424904091,0,0,0,0,0,0.576622241935,0.0143665167786,0.00828405311366,0.410017739861
2016-12-14,643.16,643.48,598.97,604.61,2813738.0,645.69,646.49,646.49,646.49,646.49,646.49,561.98,529.08,389.43,389.43,336.57,0.0143665167786,0.0409542045336,0.0298287097156,0.0291753495071,0.0280596533112,0,0,0,0,0,0.576622241935,-0.0657358903746,-0.0379047764834,0.372112963378
2016-12-15,603.52,620.04,591.56,607.76,2200354.0,604.61,646.49,646.49,646.49,646.49,646.49,580.14,529.08,389.43,389.43,336.57,-0.0657358903746,0.0434987344952,0.0310101627665,0.0290398340719,0.0284762605207,0,0,0,0,0,0.576622241935,0.00519644512533,0.00299638583826,0.375109349216
2016-12-16,604.9,611.99,590.35,590.89,1724806.0,607.76,646.49,646.49,646.49,646.49,646.49,580.14,529.08,389.43,389.43,336.57,0.00519644512533,0.0434781445697,0.0309106258331,0.0289625740095,0.028470134096,0,0,0,0,0,0.576622241935,-0.0281501923238,-0.0162320270087,0.358877322208
2016-12-19,586.34,586.34,559.31,559.67,1889710.0,590.89,646.49,646.49,646.49,646.49,646.49,590.89,529.95,389.43,389.43,336.57,-0.0281501923238,0.0423496732642,0.0312326348802,0.0291357074581,0.0285454952524,-1,0,0,0,0,0.576622241935,-0.0542825505533,-0.031300525998,0.32757679621
2016-12-20,560.47,574.54,558.34,566.89,1648070.0,559.67,646.49,646.49,646.49,646.49,646.49,559.67,554.0,393.26,389.43,336.57,-0.0542825505533,0.0444154056196,0.0322065509775,0.029258551069,0.0288009327379,0,0,0,0,0,0.576622241935,0.0128179570615,0.0073911191378,0.334967915347
2016-12-21,568.36,574.19,552.6,571.2,1630202.0,566.89,646.49,646.49,646.49,646.49,646.49,559.67,559.67,394.36,389.43,336.57,0.0128179570615,0.0434067582439,0.0322148970183,0.0288788185608,0.028794292483,0,0,0,0,0,0.576622241935,0.00757412964608,0.00436741161723,0.339335326965
2016-12-22,571.18,571.18,540.32,541.38,1673632.0,571.2,645.69,646.49,646.49,646.49,646.49,559.67,559.67,398.2,389.43,336.57,0.00757412964608,0.0412569020491,0.0322125046463,0.0287603793199,0.0287712016905,-1,-1,0,0,0,0.576622241935,-0.0536179757909,-0.0309173174086,0.308418009556
2016-12-23,540.86,552.77,539.26,546.47,1532452.0,541.38,645.69,646.49,646.49,646.49,646.49,541.38,541.38,398.2,389.43,336.57,-0.0536179757909,0.0427182605217,0.0330503628272,0.0293078293183,0.0290045672388,0,0,0,0,0,0.576622241935,0.00935797609036,0.0053960171532,0.313814026709
2016-12-26,544.95,551.32,526.83,550.43,2237798.0,546.47,645.69,646.49,646.49,646.49,646.49,541.38,541.38,398.2,389.43,336.57,0.00935797609036,0.0408372832122,0.0330356734105,0.0289888763227,0.0290037570126,0,0,0,0,0,-0.192492972256,0.00722037962288,-0.00138987233443,0.312424154375
2016-12-27,550.05,559.29,533.37,555.91,1951842.0,550.43,645.69,646.49,646.49,646.49,646.49,541.38,541.38,398.2,389.43,336.57,0.00722037962288,0.0408003481415,0.0330060071456,0.0289634544563,0.0289274808783,0,0,0,0,0,-0.192492972256,0.00990661969684,-0.00190695467046,0.310517199704
2016-12-28,555.51,569.93,549.6,559.55,1848152.0,555.91,607.76,646.49,646.49,646.49,646.49,541.38,541.38,398.2,389.43,336.57,0.00990661969684,0.0376818264992,0.0329173694255,0.0288164486939,0.0288755535875,0,0,0,0,0,-0.192492972256,0.0065264786195,-0.00125630126783,0.309260898437
2016-12-29,560.01,567.45,549.53,563.49,1582066.0,559.55,607.76,646.49,646.49,646.49,646.49,541.38,541.38,398.2,389.43,336.57,0.0065264786195,0.0365419885395,0.0328846265879,0.0283733165098,0.0287650219797,0,0,0,0,0,-0.192492972256,0.0070166978294,-0.00135066502061,0.307910233416
2016-12-30,561.19,565.25,539.94,541.97,1494344.0,563.49,590.89,646.49,646.49,646.49,646.49,541.38,541.38,398.2,389.43,336.57,0.0070166978294,0.0329811734088,0.0328794043283,0.0283755839924,0.0287506841208,0,0,0,0,0,-0.192492972256,-0.0389389377392,0.00749547186192,0.315405705278
2017-01-03,544.95,551.06,525.37,528.19,1014982.0,541.97,571.2,646.49,646.49,646.49,646.49,541.38,541.38,406.24,389.43,336.57,-0.0389389377392,0.0331611492659,0.0331699047362,0.0286611600768,0.0288093567295,-1,-1,0,0,0,-0.192492972256,-0.0257545818931,0.00495757601781,0.320363281296
2017-01-04,529.5,542.19,526.02,536.09,1374344.0,528.19,571.2,646.49,646.49,646.49,646.49,528.19,528.19,415.6,389.43,336.57,-0.0257545818931,0.0312522094365,0.0333479799341,0.0286557437341,0.0288052696126,0,0,0,0,0,-0.192492972256,0.014845989962,-0.00285774873387,0.317505532562
2017-01-05,536.49,552.88,533.34,543.72,1218528.0,536.09,571.2,646.49,646.49,646.49,646.49,528.19,528.19,419.83,389.43,336.57,0.014845989962,0.0316172306414,0.0332894500607,0.0284107288648,0.0288018976628,0,0,0,0,0,-0.242246650017,0.0141323510439,-0.00342351469725,0.314082017865
2017-01-06,543.15,550.06,531.53,532.3,1340648.0,543.72,563.49,645.69,646.49,646.49,646.49,528.19,528.19,419.83,389.43,336.57,0.0141323510439,0.0276796566349,0.0332963518879,0.0283921168292,0.028736429307,0,0,0,0,0,-0.242246650017,-0.0212271682883,0.0051422104072,0.319224228272
2017-01-09,532.3,565.17,531.45,564.67,1316570.0,532.3,563.49,645.69,646.49,646.49,646.49,528.19,528.19,428.37,389.43,336.57,-0.0212271682883,0.027789487125,0.0334482240631,0.0284730026685,0.0287506700753,1,0,0,0,0,-0.242246650017,0.0590342495355,-0.0143008491863,0.304923379085
2017-01-10,563.86,587.09,558.59,587.08,1489970.0,564.67,564.67,645.69,646.49,646.49,646.49,528.19,528.19,428.37,389.43,336.57,0.0590342495355,0.0312596690589,0.0340894090024,0.0289447677414,0.028930405982,1,0,0,0,0,-0.242246650017,0.0389196070288,-0.00942814442272,0.295495234663
2017-01-11,591.96,597.32,584.66,594.26,1140240.0,587.08,587.08,645.69,646.49,646.49,646.49,528.19,528.19,428.37,389.43,336.57,0.0389196070288,0.0319897491049,0.0343743712201,0.0289906528975,0.0289955350556,1,0,0,0,0,-0.242246650017,0.0121558372901,-0.00294471086168,0.292550523801
2017-01-12,592.71,609.91,585.24,600.67,1399448.0,594.26,594.26,607.76,646.49,646.49,646.49,528.19,528.19,428.37,389.43,336.57,0.0121558372901,0.0319265601601,0.0343287587382,0.0289878959375,0.0289947374244,1,0,0,0,0,-0.242246650017,0.0107287648413,-0.00259900734162,0.289951516459
2017-01-13,601.07,611.48,592.45,600.8,1272638.0,600.67,600.67,607.76,646.49,646.49,646.49,528.19,528.19,435.06,389.43,336.57,0.0107287648413,0.0285648227907,0.0343137502397,0.028808037213,0.0289770134483,1,0,0,0,0,-0.242246650017,0.000216401575582,-5.24225567431e-05,0.289899093903
