,company_name,update_date,position_signal,open,high,low,close,volume,position_all,MA5,MA10,trend,return_rate,index_signal,index_position_signal,daily_return,cum_return
9759,浙商期货,2013-02-19,,15750.0,15840.0,15745.0,15785.0,59138.0,144866.0,15611.3333333,15464.9166667,146.416666667,-0.00822009054735,1.0,1.0,-0.00822009054735,-1.194776283
4286,永安期货,2013-02-20,,15785.0,15980.0,15780.0,15975.0,122144.0,147142.0,15618.0,15476.1666667,141.833333333,0.00221975673831,1.0,1.0,0.00221975673831,-1.19255652626
2148,新湖期货,2013-02-20,1.0,15785.0,15980.0,15780.0,15975.0,122144.0,147142.0,15618.0,15476.1666667,141.833333333,0.00221975673831,1.0,1.0,0.00221975673831,-1.19033676952
2149,新湖期货,2013-02-20,,15785.0,15980.0,15780.0,15975.0,122144.0,147142.0,15618.0,15476.1666667,141.833333333,0.00221975673831,1.0,1.0,0.00221975673831,-1.18811701279
2150,新湖期货,2013-02-20,,15785.0,15980.0,15780.0,15975.0,122144.0,147142.0,15618.0,15476.1666667,141.833333333,0.00221975673831,1.0,1.0,0.00221975673831,-1.18589725605
4284,永安期货,2013-02-20,,15785.0,15980.0,15780.0,15975.0,122144.0,147142.0,15618.0,15476.1666667,141.833333333,0.00221975673831,1.0,1.0,0.00221975673831,-1.18367749931
4285,永安期货,2013-02-20,,15785.0,15980.0,15780.0,15975.0,122144.0,147142.0,15618.0,15476.1666667,141.833333333,0.00221975673831,1.0,1.0,0.00221975673831,-1.18145774257
6271,永安期货,2013-02-21,,15855.0,15875.0,15525.0,15640.0,187662.0,170430.0,15632.3333333,15491.75,140.583333333,0.00442478598035,1.0,1.0,0.00442478598035,-1.17703295659
9066,浙商期货,2013-02-21,,15855.0,15875.0,15525.0,15640.0,187662.0,170430.0,15632.3333333,15491.75,140.583333333,0.00442478598035,1.0,1.0,0.00442478598035,-1.17260817061
6272,永安期货,2013-02-21,1.0,15855.0,15875.0,15525.0,15640.0,187662.0,170430.0,15632.3333333,15491.75,140.583333333,0.00442478598035,1.0,1.0,0.00442478598035,-1.16818338463
9068,浙商期货,2013-02-21,,15855.0,15875.0,15525.0,15640.0,187662.0,170430.0,15632.3333333,15491.75,140.583333333,0.00442478598035,1.0,1.0,0.00442478598035,-1.16375859865
9067,浙商期货,2013-02-21,,15855.0,15875.0,15525.0,15640.0,187662.0,170430.0,15632.3333333,15491.75,140.583333333,0.00442478598035,1.0,1.0,0.00442478598035,-1.15933381267
6270,永安期货,2013-02-21,,15855.0,15875.0,15525.0,15640.0,187662.0,170430.0,15632.3333333,15491.75,140.583333333,0.00442478598035,1.0,1.0,0.00442478598035,-1.15490902669
2153,新湖期货,2013-02-22,1.0,15660.0,15750.0,15600.0,15700.0,66330.0,139248.0,15636.3333333,15501.6666667,134.666666667,-0.0123752174277,1.0,1.0,-0.0123752174277,-1.16728424412
2152,新湖期货,2013-02-22,,15660.0,15750.0,15600.0,15700.0,66330.0,139248.0,15636.3333333,15501.6666667,134.666666667,-0.0123752174277,1.0,1.0,-0.0123752174277,-1.17965946154
8225,浙商期货,2013-02-22,1.0,15660.0,15750.0,15600.0,15700.0,66330.0,139248.0,15636.3333333,15501.6666667,134.666666667,-0.0123752174277,1.0,1.0,-0.0123752174277,-1.19203467897
8224,浙商期货,2013-02-22,1.0,15660.0,15750.0,15600.0,15700.0,66330.0,139248.0,15636.3333333,15501.6666667,134.666666667,-0.0123752174277,1.0,1.0,-0.0123752174277,-1.2044098964
8223,浙商期货,2013-02-22,1.0,15660.0,15750.0,15600.0,15700.0,66330.0,139248.0,15636.3333333,15501.6666667,134.666666667,-0.0123752174277,1.0,1.0,-0.0123752174277,-1.21678511383
2151,新湖期货,2013-02-22,,15660.0,15750.0,15600.0,15700.0,66330.0,139248.0,15636.3333333,15501.6666667,134.666666667,-0.0123752174277,1.0,1.0,-0.0123752174277,-1.22916033125
2156,新湖期货,2013-02-25,,15550.0,15660.0,15500.0,15550.0,77986.0,135038.0,15641.6666667,15513.3333333,128.333333333,-0.00704905193741,1.0,1.0,-0.00704905193741,-1.23620938319
2155,新湖期货,2013-02-25,,15550.0,15660.0,15500.0,15550.0,77986.0,135038.0,15641.6666667,15513.3333333,128.333333333,-0.00704905193741,1.0,1.0,-0.00704905193741,-1.24325843513
2154,新湖期货,2013-02-25,,15550.0,15660.0,15500.0,15550.0,77986.0,135038.0,15641.6666667,15513.3333333,128.333333333,-0.00704905193741,1.0,1.0,-0.00704905193741,-1.25030748707
8228,浙商期货,2013-02-25,1.0,15550.0,15660.0,15500.0,15550.0,77986.0,135038.0,15641.6666667,15513.3333333,128.333333333,-0.00704905193741,1.0,1.0,-0.00704905193741,-1.257356539
8226,浙商期货,2013-02-25,,15550.0,15660.0,15500.0,15550.0,77986.0,135038.0,15641.6666667,15513.3333333,128.333333333,-0.00704905193741,1.0,1.0,-0.00704905193741,-1.26440559094
8227,浙商期货,2013-02-25,,15550.0,15660.0,15500.0,15550.0,77986.0,135038.0,15641.6666667,15513.3333333,128.333333333,-0.00704905193741,1.0,1.0,-0.00704905193741,-1.27145464288
2157,新湖期货,2013-02-26,1.0,15550.0,15635.0,15455.0,15540.0,73640.0,126870.0,15647.3333333,15523.3333333,124.0,0.0,1.0,1.0,0.0,-1.27145464288
2158,新湖期货,2013-02-26,,15550.0,15635.0,15455.0,15540.0,73640.0,126870.0,15647.3333333,15523.3333333,124.0,0.0,1.0,1.0,0.0,-1.27145464288
2159,新湖期货,2013-02-26,,15550.0,15635.0,15455.0,15540.0,73640.0,126870.0,15647.3333333,15523.3333333,124.0,0.0,1.0,1.0,0.0,-1.27145464288
2160,新湖期货,2013-02-27,,15685.0,15715.0,15635.0,15665.0,59050.0,123494.0,15651.8333333,15532.4166667,119.416666667,0.0086442030174,1.0,1.0,0.0086442030174,-1.26281043986
2162,新湖期货,2013-02-27,1.0,15685.0,15715.0,15635.0,15665.0,59050.0,123494.0,15651.8333333,15532.4166667,119.416666667,0.0086442030174,1.0,1.0,0.0086442030174,-1.25416623684
2161,新湖期货,2013-02-27,,15685.0,15715.0,15635.0,15665.0,59050.0,123494.0,15651.8333333,15532.4166667,119.416666667,0.0086442030174,1.0,1.0,0.0086442030174,-1.24552203383
2164,新湖期货,2013-02-28,,15635.0,15695.0,15605.0,15655.0,50708.0,119198.0,15660.1666667,15542.75,117.416666667,-0.00319285073284,1.0,1.0,-0.00319285073284,-1.24871488456
2163,新湖期货,2013-02-28,1.0,15635.0,15695.0,15605.0,15655.0,50708.0,119198.0,15660.1666667,15542.75,117.416666667,-0.00319285073284,1.0,1.0,-0.00319285073284,-1.25190773529
2165,新湖期货,2013-02-28,,15635.0,15695.0,15605.0,15655.0,50708.0,119198.0,15660.1666667,15542.75,117.416666667,-0.00319285073284,1.0,1.0,-0.00319285073284,-1.25510058603
2168,新湖期货,2013-03-01,1.0,15560.0,15560.0,15425.0,15460.0,45442.0,111376.0,15664.5,15551.3333333,113.166666667,-0.00480847215956,1.0,1.0,-0.00480847215956,-1.25990905818
2167,新湖期货,2013-03-01,1.0,15560.0,15560.0,15425.0,15460.0,45442.0,111376.0,15664.5,15551.3333333,113.166666667,-0.00480847215956,1.0,1.0,-0.00480847215956,-1.26471753034
2166,新湖期货,2013-03-01,1.0,15560.0,15560.0,15425.0,15460.0,45442.0,111376.0,15664.5,15551.3333333,113.166666667,-0.00480847215956,1.0,1.0,-0.00480847215956,-1.2695260025
8230,浙商期货,2013-03-01,-1.0,15560.0,15560.0,15425.0,15460.0,45442.0,111376.0,15664.5,15551.3333333,113.166666667,-0.00480847215956,1.0,0.0,-0.0,-1.2695260025
8229,浙商期货,2013-03-01,1.0,15560.0,15560.0,15425.0,15460.0,45442.0,111376.0,15664.5,15551.3333333,113.166666667,-0.00480847215956,1.0,1.0,-0.00480847215956,-1.27433447466
8231,浙商期货,2013-03-01,,15560.0,15560.0,15425.0,15460.0,45442.0,111376.0,15664.5,15551.3333333,113.166666667,-0.00480847215956,1.0,0.0,-0.0,-1.27433447466
8233,浙商期货,2013-03-04,,15350.0,15450.0,15280.0,15295.0,45812.0,104214.0,15664.6666667,15556.4166667,108.25,-0.013588044717,1.0,1.0,-0.013588044717,-1.28792251938
8232,浙商期货,2013-03-04,,15350.0,15450.0,15280.0,15295.0,45812.0,104214.0,15664.6666667,15556.4166667,108.25,-0.013588044717,1.0,1.0,-0.013588044717,-1.3015105641
2171,新湖期货,2013-03-04,1.0,15350.0,15450.0,15280.0,15295.0,45812.0,104214.0,15664.6666667,15556.4166667,108.25,-0.013588044717,1.0,1.0,-0.013588044717,-1.31509860881
2170,新湖期货,2013-03-04,1.0,15350.0,15450.0,15280.0,15295.0,45812.0,104214.0,15664.6666667,15556.4166667,108.25,-0.013588044717,1.0,1.0,-0.013588044717,-1.32868665353
2169,新湖期货,2013-03-04,,15350.0,15450.0,15280.0,15295.0,45812.0,104214.0,15664.6666667,15556.4166667,108.25,-0.013588044717,1.0,1.0,-0.013588044717,-1.34227469825
8234,浙商期货,2013-03-04,1.0,15350.0,15450.0,15280.0,15295.0,45812.0,104214.0,15664.6666667,15556.4166667,108.25,-0.013588044717,1.0,1.0,-0.013588044717,-1.35586274297
2173,新湖期货,2013-03-05,,15295.0,15420.0,15295.0,15390.0,32830.0,97248.0,15659.3333333,15559.75,99.5833333333,-0.00358949643034,1.0,1.0,-0.00358949643034,-1.3594522394
2172,新湖期货,2013-03-05,,15295.0,15420.0,15295.0,15390.0,32830.0,97248.0,15659.3333333,15559.75,99.5833333333,-0.00358949643034,1.0,1.0,-0.00358949643034,-1.36304173583
8237,浙商期货,2013-03-05,,15295.0,15420.0,15295.0,15390.0,32830.0,97248.0,15659.3333333,15559.75,99.5833333333,-0.00358949643034,1.0,1.0,-0.00358949643034,-1.36663123226
8235,浙商期货,2013-03-05,,15295.0,15420.0,15295.0,15390.0,32830.0,97248.0,15659.3333333,15559.75,99.5833333333,-0.00358949643034,1.0,1.0,-0.00358949643034,-1.37022072869
8236,浙商期货,2013-03-05,,15295.0,15420.0,15295.0,15390.0,32830.0,97248.0,15659.3333333,15559.75,99.5833333333,-0.00358949643034,1.0,1.0,-0.00358949643034,-1.37381022512
2174,新湖期货,2013-03-05,,15295.0,15420.0,15295.0,15390.0,32830.0,97248.0,15659.3333333,15559.75,99.5833333333,-0.00358949643034,1.0,1.0,-0.00358949643034,-1.37739972155
8240,浙商期货,2013-03-06,,15465.0,15500.0,15335.0,15370.0,86466.0,90880.0,15666.5,15563.5,103.0,0.0110534285342,1.0,1.0,0.0110534285342,-1.36634629301
8239,浙商期货,2013-03-06,,15465.0,15500.0,15335.0,15370.0,86466.0,90880.0,15666.5,15563.5,103.0,0.0110534285342,1.0,1.0,0.0110534285342,-1.35529286448
8238,浙商期货,2013-03-06,,15465.0,15500.0,15335.0,15370.0,86466.0,90880.0,15666.5,15563.5,103.0,0.0110534285342,1.0,1.0,0.0110534285342,-1.34423943595
2176,新湖期货,2013-03-06,-1.0,15465.0,15500.0,15335.0,15370.0,86466.0,90880.0,15666.5,15563.5,103.0,0.0110534285342,1.0,0.0,0.0,-1.34423943595
2175,新湖期货,2013-03-06,1.0,15465.0,15500.0,15335.0,15370.0,86466.0,90880.0,15666.5,15563.5,103.0,0.0110534285342,1.0,1.0,0.0110534285342,-1.33318600741
2177,新湖期货,2013-03-06,,15465.0,15500.0,15335.0,15370.0,86466.0,90880.0,15666.5,15563.5,103.0,0.0110534285342,1.0,1.0,0.0110534285342,-1.32213257888
2180,新湖期货,2013-03-07,,15295.0,15315.0,15155.0,15265.0,134184.0,106618.0,15670.0,15562.0833333,107.916666667,-0.0110534285342,1.0,1.0,-0.0110534285342,-1.33318600741
4287,永安期货,2013-03-07,,15295.0,15315.0,15155.0,15265.0,134184.0,106618.0,15670.0,15562.0833333,107.916666667,-0.0110534285342,1.0,1.0,-0.0110534285342,-1.34423943595
2178,新湖期货,2013-03-07,,15295.0,15315.0,15155.0,15265.0,134184.0,106618.0,15670.0,15562.0833333,107.916666667,-0.0110534285342,1.0,1.0,-0.0110534285342,-1.35529286448
2179,新湖期货,2013-03-07,,15295.0,15315.0,15155.0,15265.0,134184.0,106618.0,15670.0,15562.0833333,107.916666667,-0.0110534285342,1.0,1.0,-0.0110534285342,-1.36634629301
4288,永安期货,2013-03-07,,15295.0,15315.0,15155.0,15265.0,134184.0,106618.0,15670.0,15562.0833333,107.916666667,-0.0110534285342,1.0,1.0,-0.0110534285342,-1.37739972155
4289,永安期货,2013-03-07,,15295.0,15315.0,15155.0,15265.0,134184.0,106618.0,15670.0,15562.0833333,107.916666667,-0.0110534285342,1.0,1.0,-0.0110534285342,-1.38845315008
4292,永安期货,2013-03-08,,15330.0,15370.0,15285.0,15325.0,67468.0,115812.0,15670.0,15559.25,110.75,0.00228571528086,1.0,1.0,0.00228571528086,-1.3861674348
2181,新湖期货,2013-03-08,,15330.0,15370.0,15285.0,15325.0,67468.0,115812.0,15670.0,15559.25,110.75,0.00228571528086,1.0,1.0,0.00228571528086,-1.38388171952
4290,永安期货,2013-03-08,,15330.0,15370.0,15285.0,15325.0,67468.0,115812.0,15670.0,15559.25,110.75,0.00228571528086,1.0,1.0,0.00228571528086,-1.38159600424
2182,新湖期货,2013-03-08,,15330.0,15370.0,15285.0,15325.0,67468.0,115812.0,15670.0,15559.25,110.75,0.00228571528086,1.0,1.0,0.00228571528086,-1.37931028896
2183,新湖期货,2013-03-08,,15330.0,15370.0,15285.0,15325.0,67468.0,115812.0,15670.0,15559.25,110.75,0.00228571528086,1.0,1.0,0.00228571528086,-1.37702457368
4291,永安期货,2013-03-08,,15330.0,15370.0,15285.0,15325.0,67468.0,115812.0,15670.0,15559.25,110.75,0.00228571528086,1.0,1.0,0.00228571528086,-1.3747388584
4293,永安期货,2013-03-11,,15265.0,15285.0,15180.0,15220.0,84466.0,116180.0,15666.8333333,15559.8333333,107.0,-0.00424906669688,1.0,1.0,-0.00424906669688,-1.37898792509
4294,永安期货,2013-03-11,,15265.0,15285.0,15180.0,15220.0,84466.0,116180.0,15666.8333333,15559.8333333,107.0,-0.00424906669688,1.0,1.0,-0.00424906669688,-1.38323699179
2184,新湖期货,2013-03-11,,15265.0,15285.0,15180.0,15220.0,84466.0,116180.0,15666.8333333,15559.8333333,107.0,-0.00424906669688,1.0,1.0,-0.00424906669688,-1.38748605849
2185,新湖期货,2013-03-11,,15265.0,15285.0,15180.0,15220.0,84466.0,116180.0,15666.8333333,15559.8333333,107.0,-0.00424906669688,1.0,1.0,-0.00424906669688,-1.39173512518
2186,新湖期货,2013-03-11,,15265.0,15285.0,15180.0,15220.0,84466.0,116180.0,15666.8333333,15559.8333333,107.0,-0.00424906669688,1.0,1.0,-0.00424906669688,-1.39598419188
4295,永安期货,2013-03-11,,15265.0,15285.0,15180.0,15220.0,84466.0,116180.0,15666.8333333,15559.8333333,107.0,-0.00424906669688,1.0,1.0,-0.00424906669688,-1.40023325858
2187,新湖期货,2013-03-12,,15250.0,15280.0,15155.0,15160.0,86778.0,126892.0,15662.0,15557.6666667,104.333333333,-0.00098312313342,1.0,1.0,-0.00098312313342,-1.40121638171
4298,永安期货,2013-03-12,,15250.0,15280.0,15155.0,15160.0,86778.0,126892.0,15662.0,15557.6666667,104.333333333,-0.00098312313342,1.0,1.0,-0.00098312313342,-1.40219950484
2188,新湖期货,2013-03-12,,15250.0,15280.0,15155.0,15160.0,86778.0,126892.0,15662.0,15557.6666667,104.333333333,-0.00098312313342,1.0,1.0,-0.00098312313342,-1.40318262798
4296,永安期货,2013-03-12,,15250.0,15280.0,15155.0,15160.0,86778.0,126892.0,15662.0,15557.6666667,104.333333333,-0.00098312313342,1.0,1.0,-0.00098312313342,-1.40416575111
4297,永安期货,2013-03-12,,15250.0,15280.0,15155.0,15160.0,86778.0,126892.0,15662.0,15557.6666667,104.333333333,-0.00098312313342,1.0,1.0,-0.00098312313342,-1.40514887425
2189,新湖期货,2013-03-12,,15250.0,15280.0,15155.0,15160.0,86778.0,126892.0,15662.0,15557.6666667,104.333333333,-0.00098312313342,1.0,1.0,-0.00098312313342,-1.40613199738
4301,永安期货,2013-03-13,,15275.0,15330.0,15240.0,15290.0,75462.0,126004.0,15651.1666667,15555.5833333,95.5833333333,0.00163800200424,1.0,1.0,0.00163800200424,-1.40449399537
4299,永安期货,2013-03-13,,15275.0,15330.0,15240.0,15290.0,75462.0,126004.0,15651.1666667,15555.5833333,95.5833333333,0.00163800200424,1.0,1.0,0.00163800200424,-1.40285599337
4300,永安期货,2013-03-13,,15275.0,15330.0,15240.0,15290.0,75462.0,126004.0,15651.1666667,15555.5833333,95.5833333333,0.00163800200424,1.0,1.0,0.00163800200424,-1.40121799137
2192,新湖期货,2013-03-13,,15275.0,15330.0,15240.0,15290.0,75462.0,126004.0,15651.1666667,15555.5833333,95.5833333333,0.00163800200424,1.0,1.0,0.00163800200424,-1.39957998936
2190,新湖期货,2013-03-13,,15275.0,15330.0,15240.0,15290.0,75462.0,126004.0,15651.1666667,15555.5833333,95.5833333333,0.00163800200424,1.0,1.0,0.00163800200424,-1.39794198736
2191,新湖期货,2013-03-13,,15275.0,15330.0,15240.0,15290.0,75462.0,126004.0,15651.1666667,15555.5833333,95.5833333333,0.00163800200424,1.0,1.0,0.00163800200424,-1.39630398535
4304,永安期货,2013-03-14,,15260.0,15295.0,15175.0,15280.0,72178.0,122866.0,15642.6666667,15553.0833333,89.5833333333,-0.000982479201349,1.0,1.0,-0.000982479201349,-1.39728646455
2193,新湖期货,2013-03-14,,15260.0,15295.0,15175.0,15280.0,72178.0,122866.0,15642.6666667,15553.0833333,89.5833333333,-0.000982479201349,1.0,1.0,-0.000982479201349,-1.39826894376
2194,新湖期货,2013-03-14,,15260.0,15295.0,15175.0,15280.0,72178.0,122866.0,15642.6666667,15553.0833333,89.5833333333,-0.000982479201349,1.0,1.0,-0.000982479201349,-1.39925142296
2195,新湖期货,2013-03-14,,15260.0,15295.0,15175.0,15280.0,72178.0,122866.0,15642.6666667,15553.0833333,89.5833333333,-0.000982479201349,1.0,1.0,-0.000982479201349,-1.40023390216
8241,浙商期货,2013-03-14,1.0,15260.0,15295.0,15175.0,15280.0,72178.0,122866.0,15642.6666667,15553.0833333,89.5833333333,-0.000982479201349,1.0,1.0,-0.000982479201349,-1.40121638136
8242,浙商期货,2013-03-14,,15260.0,15295.0,15175.0,15280.0,72178.0,122866.0,15642.6666667,15553.0833333,89.5833333333,-0.000982479201349,1.0,1.0,-0.000982479201349,-1.40219886056
4303,永安期货,2013-03-14,,15260.0,15295.0,15175.0,15280.0,72178.0,122866.0,15642.6666667,15553.0833333,89.5833333333,-0.000982479201349,1.0,1.0,-0.000982479201349,-1.40318133976
4302,永安期货,2013-03-14,,15260.0,15295.0,15175.0,15280.0,72178.0,122866.0,15642.6666667,15553.0833333,89.5833333333,-0.000982479201349,1.0,1.0,-0.000982479201349,-1.40416381896
8243,浙商期货,2013-03-14,,15260.0,15295.0,15175.0,15280.0,72178.0,122866.0,15642.6666667,15553.0833333,89.5833333333,-0.000982479201349,1.0,1.0,-0.000982479201349,-1.40514629817
8245,浙商期货,2013-03-15,1.0,15280.0,15365.0,15260.0,15345.0,73472.0,127768.0,15636.3333333,15548.1666667,88.1666666667,0.00130975788206,1.0,1.0,0.00130975788206,-1.40383654028
8246,浙商期货,2013-03-15,,15280.0,15365.0,15260.0,15345.0,73472.0,127768.0,15636.3333333,15548.1666667,88.1666666667,0.00130975788206,1.0,1.0,0.00130975788206,-1.4025267824
4305,永安期货,2013-03-15,,15280.0,15365.0,15260.0,15345.0,73472.0,127768.0,15636.3333333,15548.1666667,88.1666666667,0.00130975788206,1.0,1.0,0.00130975788206,-1.40121702452
4307,永安期货,2013-03-15,,15280.0,15365.0,15260.0,15345.0,73472.0,127768.0,15636.3333333,15548.1666667,88.1666666667,0.00130975788206,1.0,1.0,0.00130975788206,-1.39990726664
4306,永安期货,2013-03-15,,15280.0,15365.0,15260.0,15345.0,73472.0,127768.0,15636.3333333,15548.1666667,88.1666666667,0.00130975788206,1.0,1.0,0.00130975788206,-1.39859750875
2197,新湖期货,2013-03-15,,15280.0,15365.0,15260.0,15345.0,73472.0,127768.0,15636.3333333,15548.1666667,88.1666666667,0.00130975788206,1.0,1.0,0.00130975788206,-1.39728775087
2198,新湖期货,2013-03-15,,15280.0,15365.0,15260.0,15345.0,73472.0,127768.0,15636.3333333,15548.1666667,88.1666666667,0.00130975788206,1.0,1.0,0.00130975788206,-1.39597799299
8244,浙商期货,2013-03-15,1.0,15280.0,15365.0,15260.0,15345.0,73472.0,127768.0,15636.3333333,15548.1666667,88.1666666667,0.00130975788206,1.0,1.0,0.00130975788206,-1.39466823511
2196,新湖期货,2013-03-15,,15280.0,15365.0,15260.0,15345.0,73472.0,127768.0,15636.3333333,15548.1666667,88.1666666667,0.00130975788206,1.0,1.0,0.00130975788206,-1.39335847723
2200,新湖期货,2013-03-18,,15150.0,15150.0,14570.0,14870.0,149362.0,129288.0,15626.6666667,15545.0,81.6666666667,-0.008544251783,1.0,1.0,-0.008544251783,-1.40190272901
8247,浙商期货,2013-03-18,,15150.0,15150.0,14570.0,14870.0,149362.0,129288.0,15626.6666667,15545.0,81.6666666667,-0.008544251783,1.0,1.0,-0.008544251783,-1.41044698079
