YM;ZT;ZM;LW;X;SL;L;LD;J;ZL;J;TA;PVC;DY
2337.24 ;5035.49 ;19382.98 ;3656.80 ;14708.55 ;10737.31 ;14188.56 ;4514.99 ;264.33 ;5409.05 ;20948.81 ;7816.53 ;6586.85 ;7038.93 
2332.22 ;5064.16 ;19347.76 ;3629.06 ;14718.80 ;10724.03 ;14227.88 ;4542.36 ;263.96 ;5454.95 ;20676.48 ;7797.50 ;6557.07 ;7079.50 
2327.21 ;5097.04 ;19337.45 ;3628.59 ;14747.43 ;10725.37 ;14228.01 ;4534.97 ;264.52 ;5442.04 ;20597.70 ;7798.64 ;6546.65 ;7054.75 
2329.21 ;5108.23 ;19324.97 ;3616.10 ;14782.97 ;10838.13 ;14259.96 ;4532.66 ;265.49 ;5446.44 ;20637.46 ;7830.50 ;6522.10 ;7040.66 
2323.25 ;5079.41 ;19382.64 ;3580.57 ;14775.47 ;10937.15 ;14275.92 ;4532.08 ;264.24 ;5418.74 ;20279.75 ;7768.10 ;6521.57 ;6974.32 
2318.27 ;5062.58 ;19468.65 ;3592.55 ;14858.39 ;10913.81 ;14311.69 ;4551.59 ;267.43 ;5424.44 ;20113.17 ;7763.16 ;6521.76 ;6944.93 
2323.74 ;5127.91 ;19453.86 ;3605.05 ;14756.88 ;11103.54 ;14361.04 ;4595.87 ;264.99 ;5542.93 ;20607.58 ;7765.04 ;6532.12 ;6975.48 
2331.05 ;5112.93 ;19544.65 ;3598.93 ;14770.69 ;11113.29 ;14364.48 ;4584.12 ;263.45 ;5575.17 ;20582.35 ;7760.84 ;6537.40 ;7016.07 
2337.70 ;5200.70 ;19483.90 ;3608.89 ;14835.03 ;11171.96 ;14359.90 ;4614.31 ;260.81 ;5660.87 ;20344.74 ;7760.82 ;6552.09 ;7062.20 
2341.38 ;5213.75 ;19408.79 ;3613.63 ;14939.18 ;11286.69 ;14454.89 ;4591.71 ;257.90 ;5678.95 ;20666.62 ;7773.82 ;6537.79 ;7037.34 
2350.89 ;5209.29 ;19483.18 ;3643.54 ;14973.81 ;11443.72 ;14429.53 ;4596.20 ;255.40 ;5736.15 ;21187.32 ;7796.59 ;6562.19 ;7036.23 
2340.00 ;5248.69 ;19449.80 ;3628.71 ;14946.22 ;11286.77 ;14333.89 ;4586.06 ;254.42 ;5742.99 ;21180.32 ;7779.64 ;6518.13 ;7079.95 
2340.82 ;5212.78 ;19428.45 ;3598.23 ;14932.61 ;11295.15 ;14317.54 ;4582.10 ;257.39 ;5737.58 ;20878.55 ;7768.12 ;6537.53 ;7100.89 
2348.28 ;5213.67 ;19307.99 ;3591.05 ;14895.53 ;11278.18 ;14345.27 ;4565.27 ;254.94 ;5825.75 ;20432.07 ;7602.60 ;6517.48 ;7173.27 
2342.28 ;5204.03 ;19272.55 ;3596.02 ;14957.71 ;11347.82 ;14359.91 ;4582.61 ;263.39 ;5870.57 ;20479.46 ;7630.50 ;6517.43 ;7169.52 
2345.43 ;5271.71 ;19302.55 ;3599.17 ;15109.26 ;11288.95 ;14383.36 ;4586.25 ;263.25 ;6006.32 ;20692.31 ;7576.67 ;6502.79 ;7254.66 
2341.06 ;5236.39 ;19287.91 ;3591.92 ;15090.35 ;11170.93 ;14394.98 ;4544.93 ;262.37 ;5965.07 ;20487.16 ;7545.78 ;6428.50 ;7175.95 
2342.01 ;5199.32 ;19205.93 ;3578.06 ;15042.33 ;11181.64 ;14409.95 ;4533.71 ;265.37 ;6043.10 ;20158.13 ;7516.20 ;6433.59 ;7211.06 
2340.44 ;5214.73 ;19148.10 ;3561.05 ;15012.29 ;11231.48 ;14405.97 ;4506.42 ;265.92 ;6005.36 ;20232.29 ;7550.97 ;6425.17 ;7197.36 
2337.75 ;5169.60 ;19127.27 ;3530.73 ;14955.76 ;11074.77 ;14370.52 ;4492.78 ;264.86 ;5975.05 ;19513.52 ;7524.13 ;6409.61 ;7134.19 
2320.50 ;5167.24 ;19035.58 ;3531.49 ;15065.84 ;11180.90 ;14434.65 ;4483.78 ;266.32 ;5969.11 ;19464.42 ;7512.75 ;6408.90 ;7129.75 
2312.98 ;5167.36 ;19029.52 ;3549.34 ;15142.49 ;11362.47 ;14467.16 ;4449.81 ;266.69 ;5998.79 ;19599.60 ;7532.37 ;6425.62 ;7056.45 
2320.46 ;5167.90 ;19059.78 ;3587.97 ;15177.97 ;11385.56 ;14462.43 ;4448.78 ;265.91 ;6222.50 ;19789.47 ;7538.95 ;6404.25 ;7209.18 
2322.88 ;5183.78 ;19142.52 ;3578.78 ;14991.58 ;11228.03 ;14412.04 ;4469.35 ;264.25 ;6188.18 ;19505.39 ;7496.13 ;6376.35 ;7208.15 
2323.52 ;5196.06 ;19104.95 ;3622.41 ;15074.86 ;11310.68 ;14436.81 ;4471.86 ;262.85 ;6287.43 ;19637.31 ;7509.60 ;6376.83 ;7289.05 
2323.85 ;5187.75 ;19078.42 ;3629.87 ;15011.89 ;11216.29 ;14376.62 ;4465.10 ;260.93 ;6228.16 ;19481.88 ;7490.65 ;6390.56 ;7309.80 
2337.35 ;5216.04 ;19072.36 ;3627.91 ;14982.90 ;11234.55 ;14339.42 ;4468.79 ;261.10 ;6198.47 ;19275.99 ;7496.74 ;6378.63 ;7259.40 
2341.76 ;5205.34 ;19005.03 ;3607.07 ;14982.85 ;11088.78 ;14315.11 ;4447.49 ;260.62 ;6189.15 ;19216.64 ;7502.13 ;6350.68 ;7208.21 
2341.89 ;5192.77 ;19024.26 ;3653.74 ;14975.65 ;11063.60 ;14318.62 ;4474.58 ;261.79 ;6180.82 ;19396.01 ;7538.68 ;6364.06 ;7203.89 
2344.06 ;5185.89 ;19093.06 ;3638.75 ;14949.39 ;11024.70 ;14318.03 ;4473.09 ;259.92 ;6154.00 ;19260.41 ;7575.10 ;6383.44 ;7165.44 
2344.30 ;5173.77 ;19112.63 ;3643.28 ;14923.24 ;11075.34 ;14313.53 ;4497.57 ;255.61 ;6113.84 ;19218.63 ;7578.69 ;6390.57 ;7134.21 
2345.09 ;5158.56 ;19026.24 ;3644.04 ;14845.34 ;11160.95 ;14262.15 ;4490.90 ;254.42 ;6150.64 ;19075.94 ;7550.06 ;6380.55 ;7189.18 
2348.72 ;5165.99 ;19058.91 ;3624.71 ;14763.72 ;11165.23 ;14230.77 ;4493.34 ;252.97 ;6243.65 ;19048.19 ;7532.77 ;6380.95 ;7221.21 
2351.07 ;5172.01 ;19059.68 ;3599.66 ;14834.87 ;11125.33 ;14233.07 ;4502.53 ;255.14 ;6261.01 ;19123.11 ;7545.10 ;6346.94 ;7279.87 
2352.42 ;5103.01 ;18961.88 ;3576.21 ;14812.09 ;11110.89 ;14199.41 ;4492.34 ;255.76 ;6216.61 ;18951.53 ;7541.99 ;6359.03 ;7258.76 
2346.82 ;5067.20 ;18704.20 ;3578.10 ;14859.55 ;11128.76 ;14217.02 ;4473.00 ;255.88 ;6179.48 ;18974.57 ;7521.33 ;6357.82 ;7181.09 
2344.40 ;5075.24 ;18636.43 ;3609.89 ;14791.58 ;11042.24 ;14185.96 ;4442.76 ;253.03 ;6156.50 ;19062.97 ;7502.23 ;6362.58 ;7161.44 
2356.27 ;5082.30 ;18752.16 ;3631.34 ;14876.19 ;11172.70 ;14260.01 ;4427.91 ;253.79 ;6211.61 ;19215.09 ;7501.01 ;6390.69 ;7187.94 
2364.82 ;5066.91 ;18768.98 ;3601.52 ;14821.94 ;11205.41 ;14187.26 ;4408.79 ;248.74 ;6316.86 ;19041.17 ;7497.83 ;6389.86 ;7273.09 
2363.55 ;5039.99 ;18739.13 ;3603.40 ;14832.96 ;11178.47 ;14167.56 ;4417.47 ;248.64 ;6394.93 ;18941.01 ;7472.81 ;6446.09 ;7302.22 
2361.18 ;5023.09 ;18648.98 ;3622.70 ;14838.28 ;11220.57 ;14124.94 ;4402.83 ;245.73 ;6407.98 ;18710.04 ;7415.18 ;6438.21 ;7315.62 
2361.28 ;5018.66 ;18669.48 ;3648.05 ;14846.09 ;11285.43 ;14126.81 ;4382.16 ;249.93 ;6252.42 ;18798.46 ;7432.54 ;6447.35 ;7244.36 
2364.06 ;5038.68 ;18605.34 ;3640.05 ;14806.10 ;11331.81 ;14118.87 ;4397.32 ;248.50 ;6272.79 ;18854.50 ;7427.73 ;6420.28 ;7277.37 
2361.90 ;5047.76 ;18635.78 ;3659.61 ;14768.34 ;11338.58 ;14017.82 ;4352.99 ;247.43 ;6277.70 ;19155.35 ;7429.21 ;6414.74 ;7258.42 
2359.90 ;5035.13 ;18685.97 ;3659.86 ;14750.11 ;11373.74 ;14025.81 ;4359.16 ;247.78 ;6322.13 ;19601.02 ;7470.70 ;6404.92 ;7331.76 
2364.34 ;4991.47 ;18750.78 ;3687.42 ;14784.76 ;11469.06 ;14011.16 ;4386.89 ;248.99 ;6264.52 ;19597.16 ;7492.62 ;6425.04 ;7317.29 
2364.05 ;4981.88 ;18709.02 ;3702.71 ;14751.13 ;11413.04 ;13994.50 ;4394.44 ;245.07 ;6187.44 ;19358.82 ;7552.15 ;6423.74 ;7266.34 
2365.86 ;4981.10 ;18722.95 ;3707.62 ;14756.78 ;11443.87 ;14007.24 ;4408.22 ;244.73 ;6214.61 ;19536.87 ;7563.24 ;6448.63 ;7264.88 
2361.87 ;4977.70 ;18687.08 ;3689.57 ;14805.16 ;11422.43 ;14058.69 ;4411.30 ;247.69 ;6128.24 ;19340.09 ;7501.99 ;6428.12 ;7209.23 
2365.03 ;4973.29 ;18729.78 ;3695.14 ;14841.85 ;11446.53 ;14037.07 ;4399.48 ;245.85 ;6151.81 ;19487.32 ;7527.09 ;6436.12 ;7235.51 
2362.44 ;4927.78 ;18738.51 ;3717.51 ;14859.59 ;11475.64 ;14084.17 ;4423.08 ;246.64 ;6215.39 ;19789.06 ;7538.04 ;6433.57 ;7230.58 
2359.78 ;4911.86 ;18713.71 ;3713.78 ;14969.60 ;11383.64 ;14135.20 ;4417.65 ;249.14 ;6215.42 ;19753.02 ;7532.30 ;6393.34 ;7237.00 
2356.62 ;4922.91 ;18694.41 ;3736.10 ;15005.76 ;11283.83 ;14118.26 ;4423.68 ;250.91 ;6234.23 ;19601.65 ;7539.12 ;6373.77 ;7261.38 
2352.99 ;4897.32 ;18688.91 ;3727.57 ;15081.22 ;11252.29 ;14123.40 ;4418.06 ;250.01 ;6185.19 ;20091.97 ;7562.45 ;6394.52 ;7205.27 
2338.55 ;4892.19 ;18652.86 ;3680.11 ;15002.54 ;11263.43 ;14048.12 ;4417.17 ;244.67 ;6048.06 ;19853.47 ;7523.04 ;6380.75 ;7055.50 
2330.03 ;4896.94 ;18604.30 ;3676.34 ;15068.04 ;11195.76 ;14056.89 ;4449.05 ;245.67 ;6028.12 ;19757.00 ;7489.34 ;6386.41 ;7016.75 
2339.81 ;4893.27 ;18592.29 ;3670.47 ;15094.01 ;11217.18 ;14012.11 ;4461.49 ;247.97 ;6067.14 ;19388.76 ;7463.52 ;6413.80 ;7034.03 
2336.99 ;4894.52 ;18583.30 ;3663.97 ;15068.89 ;11100.50 ;14024.04 ;4445.52 ;245.63 ;6079.70 ;19146.92 ;7414.28 ;6396.88 ;7021.87 
2332.67 ;4891.03 ;18613.19 ;3658.98 ;15069.06 ;11031.10 ;14027.28 ;4448.06 ;243.73 ;6021.63 ;19060.31 ;7425.41 ;6329.65 ;6962.47 
2346.95 ;4911.69 ;18600.59 ;3638.23 ;15117.98 ;11088.19 ;14024.82 ;4450.79 ;238.34 ;6047.86 ;18860.49 ;7437.43 ;6424.72 ;6969.94 
2341.49 ;4897.64 ;18559.41 ;3621.37 ;15159.15 ;11029.09 ;13974.69 ;4461.43 ;240.19 ;6057.55 ;18526.16 ;7429.26 ;6410.04 ;6992.22 
2334.10 ;4883.50 ;18572.19 ;3638.68 ;15257.05 ;10972.06 ;13945.19 ;4439.47 ;238.99 ;6013.36 ;18320.29 ;7410.07 ;6402.44 ;6950.58 
2338.19 ;4867.22 ;18584.96 ;3616.06 ;15401.29 ;11107.91 ;13978.36 ;4437.97 ;240.89 ;5932.00 ;18430.85 ;7441.60 ;6420.60 ;6891.74 
2331.68 ;4899.48 ;18679.97 ;3618.45 ;15216.53 ;11185.30 ;13942.46 ;4427.30 ;240.59 ;5947.94 ;18384.82 ;7442.34 ;6442.87 ;6884.05 
2336.81 ;4872.85 ;18948.47 ;3626.58 ;15260.82 ;11203.97 ;13990.91 ;4435.15 ;242.84 ;6054.75 ;18460.74 ;7467.49 ;6449.78 ;6932.74 
2343.35 ;4840.45 ;18659.37 ;3590.96 ;15259.95 ;11203.20 ;14050.36 ;4312.79 ;241.04 ;6073.49 ;18293.60 ;7493.47 ;6449.32 ;6920.99 
2346.82 ;4803.73 ;18830.68 ;3590.03 ;15200.86 ;11099.19 ;14017.24 ;4327.90 ;239.40 ;6046.81 ;18179.85 ;7429.50 ;6420.08 ;6862.97 
2346.90 ;4807.95 ;18736.79 ;3612.84 ;15305.64 ;11089.80 ;14054.84 ;4325.51 ;244.43 ;6153.76 ;18177.02 ;7349.05 ;6386.84 ;6933.82 
2339.93 ;4783.39 ;18678.23 ;3566.90 ;15128.86 ;11065.56 ;14005.52 ;4335.33 ;246.38 ;6075.27 ;17655.69 ;7276.25 ;6385.32 ;6834.98 
2348.81 ;4673.13 ;18540.64 ;3542.39 ;15009.58 ;11042.32 ;13925.45 ;4344.60 ;246.89 ;5988.27 ;17298.09 ;7190.15 ;6391.78 ;6714.18 
2364.66 ;4635.42 ;18715.42 ;3494.40 ;15060.02 ;10927.05 ;13917.56 ;4362.88 ;246.94 ;5948.24 ;16859.45 ;7104.69 ;6336.88 ;6633.48 
2369.90 ;4582.37 ;18911.29 ;3497.43 ;15079.32 ;10933.36 ;13864.59 ;4359.69 ;243.78 ;5801.68 ;16787.29 ;7111.99 ;6342.99 ;6625.41 
2372.85 ;4565.94 ;18777.91 ;3484.98 ;15009.68 ;11097.20 ;13814.32 ;4389.44 ;243.73 ;5825.09 ;16906.22 ;7102.22 ;6392.66 ;6656.64 
2370.95 ;4567.93 ;18690.98 ;3517.86 ;15049.73 ;10932.28 ;13794.78 ;4466.11 ;244.88 ;5861.61 ;16977.49 ;7061.33 ;6387.08 ;6668.00 
2371.68 ;4570.97 ;18791.96 ;3488.68 ;15098.04 ;10821.82 ;13752.09 ;4418.17 ;247.44 ;5840.96 ;16397.37 ;7017.77 ;6382.54 ;6649.25 
2365.75 ;4590.25 ;18874.34 ;3518.92 ;15212.36 ;10951.17 ;13741.42 ;4433.15 ;247.70 ;5862.76 ;16822.44 ;6981.12 ;6421.39 ;6676.53 
2362.50 ;4558.10 ;18831.74 ;3523.77 ;15164.85 ;10971.72 ;13678.88 ;4467.06 ;245.50 ;5796.30 ;16752.47 ;6976.76 ;6405.05 ;6636.99 
2360.84 ;4486.00 ;18700.82 ;3509.83 ;15257.46 ;10984.34 ;13736.42 ;4489.95 ;245.75 ;5855.23 ;16864.42 ;7026.95 ;6365.56 ;6648.28 
2361.21 ;4500.36 ;18805.07 ;3495.88 ;15251.63 ;10996.28 ;13750.27 ;4503.10 ;245.95 ;5846.25 ;16746.88 ;7008.78 ;6344.75 ;6629.35 
2365.73 ;4537.02 ;18788.87 ;3476.96 ;15244.00 ;11049.69 ;13823.93 ;4540.43 ;248.01 ;5959.75 ;16947.85 ;7004.09 ;6386.22 ;6722.82 
2361.94 ;4485.83 ;18786.67 ;3435.01 ;15214.68 ;10890.31 ;13791.88 ;4536.12 ;247.41 ;5921.43 ;16540.03 ;6887.56 ;6370.63 ;6684.47 
2361.86 ;4503.79 ;18766.79 ;3451.09 ;15301.28 ;10879.56 ;13763.33 ;4517.13 ;245.01 ;5902.05 ;16716.81 ;6859.79 ;6337.16 ;6685.75 
2364.59 ;4483.50 ;18736.60 ;3489.65 ;15252.74 ;10938.15 ;13707.82 ;4528.62 ;244.41 ;5882.84 ;16691.24 ;6896.47 ;6358.23 ;6682.63 
2362.96 ;4495.99 ;18778.64 ;3514.48 ;15184.29 ;10895.12 ;13661.62 ;4519.40 ;248.26 ;5878.41 ;16696.57 ;6919.65 ;6359.91 ;6629.83 
2367.58 ;4489.26 ;18691.24 ;3503.08 ;15071.17 ;10912.07 ;13572.50 ;4529.02 ;249.61 ;5811.04 ;16073.89 ;6899.44 ;6354.50 ;6559.79 
2367.09 ;4396.31 ;18577.43 ;3464.01 ;15068.90 ;10925.14 ;13605.33 ;4516.87 ;247.86 ;5691.79 ;15732.25 ;6881.63 ;6340.41 ;6462.39 
2367.66 ;4436.72 ;18588.40 ;3472.94 ;15057.96 ;10968.84 ;13579.51 ;4512.71 ;247.55 ;5707.35 ;15766.56 ;6895.59 ;6365.14 ;6480.18 
2365.01 ;4405.03 ;18581.67 ;3484.53 ;15014.04 ;10875.66 ;13570.05 ;4493.40 ;247.96 ;5704.07 ;15626.67 ;6838.19 ;6235.55 ;6417.87 
2364.90 ;4510.33 ;18665.80 ;3443.02 ;15047.53 ;10859.92 ;13388.70 ;4521.30 ;248.71 ;5842.41 ;15544.64 ;6816.08 ;6243.04 ;6641.78 
2343.52 ;4562.02 ;18863.41 ;3455.26 ;15154.70 ;10760.94 ;13412.31 ;4550.55 ;250.91 ;5908.41 ;16071.86 ;6916.00 ;6273.26 ;6702.36 
2345.93 ;4546.50 ;18752.80 ;3419.78 ;15045.80 ;10674.13 ;13294.77 ;4547.97 ;252.71 ;5870.60 ;15990.37 ;6858.10 ;6242.35 ;6642.25 
2343.74 ;4550.64 ;18806.09 ;3425.67 ;15085.77 ;10696.71 ;13364.67 ;4561.81 ;253.11 ;5916.62 ;15960.12 ;6861.57 ;6270.70 ;6668.63 
2349.22 ;4616.76 ;18719.89 ;3430.47 ;15083.63 ;10637.30 ;13406.64 ;4569.05 ;253.56 ;5969.45 ;15778.54 ;6819.33 ;6245.76 ;6701.69 
2351.82 ;4609.06 ;18767.62 ;3452.72 ;15096.10 ;10572.83 ;13484.27 ;4562.39 ;256.87 ;6062.77 ;15828.41 ;6785.28 ;6228.66 ;6770.29 
2348.05 ;4563.84 ;18659.21 ;3496.91 ;15213.13 ;10601.34 ;13559.04 ;4542.48 ;261.22 ;6059.86 ;16594.98 ;6813.92 ;6266.45 ;6759.02 
2347.44 ;4588.94 ;18585.77 ;3473.97 ;15170.03 ;10463.37 ;13447.85 ;4517.85 ;259.12 ;6055.69 ;16366.03 ;6750.37 ;6249.47 ;6738.64 
2345.47 ;4613.90 ;18677.82 ;3479.41 ;15287.55 ;10532.70 ;13492.08 ;4500.42 ;259.38 ;6136.63 ;16421.40 ;6739.33 ;6253.42 ;6834.18 
2349.45 ;4644.72 ;18536.71 ;3437.15 ;15183.32 ;10641.79 ;13461.84 ;4517.40 ;258.53 ;6159.33 ;15789.16 ;6683.44 ;6241.15 ;6849.62 
2351.02 ;4716.72 ;18544.70 ;3432.06 ;15201.43 ;10667.90 ;13471.32 ;4513.38 ;259.59 ;6133.35 ;15801.29 ;6675.88 ;6229.60 ;6810.20 
2344.97 ;4737.34 ;18452.31 ;3374.91 ;15047.76 ;10684.86 ;13370.90 ;4540.90 ;261.50 ;6212.89 ;15020.33 ;6509.94 ;6193.06 ;6856.66 
2344.03 ;4774.80 ;18428.80 ;3359.84 ;15063.28 ;10735.47 ;13314.14 ;4522.29 ;262.88 ;6161.39 ;14799.13 ;6451.23 ;6209.31 ;6820.01 
2345.46 ;4724.94 ;18338.21 ;3366.95 ;15134.24 ;10689.95 ;13364.77 ;4517.85 ;265.05 ;6186.68 ;14942.07 ;6455.51 ;6183.08 ;6816.42 
2343.73 ;4719.07 ;18074.02 ;3391.85 ;15114.15 ;10724.31 ;13355.94 ;4503.62 ;261.90 ;6217.18 ;14612.68 ;6415.90 ;6197.59 ;6859.94 
2343.23 ;4695.35 ;17651.40 ;3368.23 ;15124.64 ;10656.09 ;13324.67 ;4469.77 ;262.61 ;6165.26 ;14820.95 ;6428.30 ;6166.86 ;6802.27 
2360.07 ;4725.33 ;17909.99 ;3379.34 ;15068.85 ;10551.88 ;13223.13 ;4488.24 ;265.58 ;6246.40 ;14703.57 ;6440.97 ;6149.97 ;6902.45 
2361.64 ;4726.18 ;17970.13 ;3365.90 ;15134.03 ;10589.74 ;13254.83 ;4475.99 ;263.99 ;6199.11 ;14603.83 ;6453.94 ;6096.63 ;6901.36 
2360.90 ;4724.89 ;17994.55 ;3380.88 ;15300.22 ;10524.31 ;13290.08 ;4492.41 ;263.21 ;6325.24 ;15121.48 ;6548.33 ;6083.44 ;7070.02 
2356.60 ;4864.54 ;17902.74 ;3351.60 ;15203.94 ;10383.94 ;13234.41 ;4486.51 ;262.81 ;6312.15 ;15115.05 ;6584.08 ;6040.67 ;7080.38 
2363.76 ;4909.19 ;17961.91 ;3301.00 ;15175.36 ;10401.05 ;13222.39 ;4476.11 ;265.61 ;6401.11 ;14940.92 ;6543.15 ;5963.47 ;7169.86 
2352.18 ;4848.19 ;17640.06 ;3193.88 ;14790.42 ;10213.29 ;13080.81 ;4385.49 ;261.41 ;6378.53 ;14433.04 ;6430.54 ;5882.88 ;7136.96 
2357.12 ;4935.12 ;17624.32 ;3207.62 ;14934.92 ;10310.31 ;13177.49 ;4442.42 ;263.54 ;6480.00 ;15200.22 ;6502.08 ;5944.33 ;7200.94 
2359.16 ;4906.84 ;17492.30 ;3229.75 ;14901.63 ;10347.20 ;13158.04 ;4427.49 ;266.95 ;6402.19 ;15754.67 ;6479.37 ;5971.66 ;7142.21 
2371.36 ;4878.47 ;17579.94 ;3261.41 ;14809.27 ;10352.73 ;13130.24 ;4422.31 ;269.77 ;6377.68 ;15859.13 ;6421.97 ;5965.43 ;7145.58 
2373.81 ;4821.34 ;17499.53 ;3240.31 ;14781.48 ;10381.88 ;13065.57 ;4412.88 ;269.59 ;6241.80 ;15773.83 ;6189.22 ;5930.11 ;7039.34 
2366.65 ;4746.55 ;17469.02 ;3212.44 ;14675.48 ;10395.71 ;13021.64 ;4404.89 ;272.73 ;6190.81 ;15028.75 ;6258.36 ;5924.37 ;6993.99 
2368.81 ;4735.19 ;17488.52 ;3226.53 ;14730.12 ;10558.07 ;12968.91 ;4399.06 ;268.70 ;6176.26 ;14968.79 ;6263.18 ;5934.32 ;6950.64 
2368.09 ;4771.46 ;17482.71 ;3234.40 ;14740.18 ;10386.47 ;12864.86 ;4398.87 ;267.78 ;6248.26 ;15319.01 ;6284.80 ;5854.29 ;6996.43 
2362.55 ;4726.97 ;17491.31 ;3226.08 ;14764.09 ;10426.20 ;12790.25 ;4378.18 ;264.94 ;6119.71 ;15240.65 ;6305.53 ;5882.74 ;6861.71 
2364.13 ;4733.25 ;17459.70 ;3218.86 ;14761.65 ;10461.03 ;12743.22 ;4379.17 ;265.01 ;6115.69 ;15096.13 ;6353.82 ;5905.35 ;6826.41 
2367.08 ;4665.58 ;17389.94 ;3213.08 ;14750.59 ;10595.23 ;12725.54 ;4373.93 ;263.52 ;6134.49 ;15285.53 ;6409.43 ;6012.21 ;6870.54 
2361.94 ;4671.33 ;17188.76 ;3286.11 ;14790.64 ;10675.37 ;12856.64 ;4374.58 ;261.16 ;6102.95 ;15590.12 ;6488.20 ;6057.88 ;6869.20 
2358.62 ;4674.40 ;17176.92 ;3272.35 ;14857.64 ;10757.45 ;12929.23 ;4359.83 ;261.69 ;6172.46 ;15603.48 ;6509.88 ;6132.06 ;6923.89 
2360.11 ;4880.53 ;16962.48 ;3267.08 ;14795.19 ;10716.21 ;12898.64 ;4349.03 ;259.74 ;6200.86 ;15472.53 ;6531.08 ;6106.45 ;6954.46 
2359.27 ;4952.20 ;16947.89 ;3303.36 ;14847.40 ;10800.97 ;13018.59 ;4323.73 ;259.39 ;6161.96 ;15792.91 ;6627.56 ;6085.88 ;6931.78 
2357.47 ;4906.81 ;16936.24 ;3325.18 ;14792.15 ;10767.52 ;12996.04 ;4310.42 ;258.76 ;6149.15 ;15878.68 ;6592.04 ;6083.66 ;6926.16 
2352.93 ;4976.22 ;16920.18 ;3327.96 ;14812.50 ;10908.39 ;13007.11 ;4337.11 ;257.25 ;6172.70 ;15929.16 ;6492.66 ;6123.53 ;6933.19 
2339.36 ;4833.49 ;16817.59 ;3314.65 ;14832.32 ;10880.10 ;13072.92 ;4307.80 ;257.72 ;6267.99 ;15677.95 ;6495.10 ;6075.45 ;7064.94 
2349.63 ;4864.42 ;16733.19 ;3333.62 ;14836.97 ;10963.09 ;13107.24 ;4295.49 ;259.12 ;6161.31 ;15585.45 ;6432.23 ;6072.88 ;6987.06 
2352.22 ;4852.35 ;16766.11 ;3369.74 ;14858.67 ;11035.93 ;13149.59 ;4316.65 ;258.23 ;6236.58 ;15615.26 ;6443.94 ;6105.59 ;7074.34 
2350.45 ;4829.81 ;16818.74 ;3411.52 ;14907.69 ;10958.28 ;13122.38 ;4324.02 ;262.26 ;6209.32 ;15906.77 ;6487.21 ;6143.34 ;7048.26 
2349.98 ;4888.20 ;16669.52 ;3382.98 ;14937.82 ;10964.57 ;13056.02 ;4320.48 ;262.34 ;6160.46 ;15471.65 ;6365.03 ;6191.27 ;7046.27 
2349.35 ;4865.51 ;16478.29 ;3368.30 ;14944.04 ;10875.75 ;13171.69 ;4322.29 ;263.56 ;6128.05 ;15284.98 ;6355.83 ;6172.09 ;7049.27 
2345.00 ;4864.47 ;16455.24 ;3360.08 ;15011.48 ;10886.95 ;13257.95 ;4314.04 ;263.18 ;6069.21 ;15184.66 ;6373.35 ;6226.73 ;7003.77 
2358.40 ;4916.42 ;16463.02 ;3360.22 ;14992.53 ;10963.89 ;13244.84 ;4365.62 ;265.60 ;6104.30 ;15117.10 ;6406.02 ;6244.60 ;7005.04 
2365.84 ;4898.51 ;16523.99 ;3369.49 ;14990.86 ;11001.75 ;13218.28 ;4384.05 ;262.24 ;6079.76 ;15215.16 ;6367.85 ;6266.53 ;6946.22 
2355.29 ;4936.20 ;16534.73 ;3330.32 ;15007.55 ;10985.55 ;13213.87 ;4386.85 ;259.90 ;6203.14 ;15194.41 ;6388.99 ;6251.43 ;7049.59 
2357.73 ;4928.94 ;16563.06 ;3325.49 ;15064.09 ;11059.95 ;13271.50 ;4393.03 ;259.05 ;6229.24 ;14967.14 ;6377.81 ;6249.34 ;7093.31 
2350.30 ;4961.40 ;16506.33 ;3247.33 ;15049.74 ;11097.60 ;13251.73 ;4393.55 ;258.70 ;6182.98 ;14369.42 ;6302.61 ;6153.12 ;7056.03 
2345.96 ;4917.48 ;16379.16 ;3237.49 ;15044.34 ;11099.55 ;13232.51 ;4346.84 ;256.97 ;6124.59 ;14097.06 ;6239.49 ;6137.72 ;6980.93 
2359.83 ;4922.80 ;16320.35 ;3246.38 ;15053.72 ;11207.89 ;13274.70 ;4358.66 ;258.34 ;6191.54 ;14199.80 ;6261.85 ;6144.53 ;7039.61 
2354.76 ;4940.43 ;16292.29 ;3268.83 ;15171.21 ;11171.59 ;13479.06 ;4354.51 ;257.47 ;6153.56 ;14187.34 ;6237.28 ;6147.14 ;6991.34 
2353.86 ;4959.75 ;16358.08 ;3285.56 ;15175.65 ;11153.13 ;13668.30 ;4380.87 ;257.48 ;6147.41 ;14249.83 ;6284.65 ;6175.60 ;6974.34 
2360.28 ;4945.88 ;16352.07 ;3279.21 ;15203.57 ;10972.96 ;13561.34 ;4418.50 ;259.47 ;6165.01 ;14194.37 ;6279.79 ;6155.60 ;7003.45 
2364.66 ;4968.96 ;16435.52 ;3225.21 ;15120.87 ;10924.66 ;13515.73 ;4433.70 ;262.67 ;6198.37 ;14648.71 ;6216.28 ;6096.38 ;7054.78 
2361.40 ;4944.25 ;16342.28 ;3248.53 ;15055.64 ;10906.06 ;13413.60 ;4451.30 ;260.48 ;6179.33 ;14817.05 ;6220.98 ;6081.80 ;7029.91 
