rank_1,company_name_1,sum_vol,sum_vol_chg,rank_2,company_name_2,hold_vol_buy,hold_vol_buy_chg,rank_3,company_name_3,hold_vol_sell,hold_vol_sell_chg,12,name,update_date
11,五矿经易  ,565.0,31.0,11,上海中期  ,946.0,164.0,11,上海浙石  ,600.0,0.0,,ni1605,2016-04-27
12,金瑞期货  ,547.0,199.0,12,浙商期货  ,923.0,-23.0,12,东吴期货  ,600.0,0.0,,ni1605,2016-04-27
13,方正中期  ,530.0,299.0,13,方正中期  ,801.0,-61.0,13,南华期货  ,598.0,-7.0,,ni1605,2016-04-27
14,永安期货  ,526.0,285.0,14,格林大华  ,640.0,1.0,14,国泰君安  ,442.0,-1.0,,ni1605,2016-04-27
15,广发期货  ,395.0,-29.0,15,倍特期货  ,633.0,-3.0,15,华闻期货  ,378.0,0.0,,ni1605,2016-04-27
16,铜冠金源  ,314.0,-62.0,16,广发期货  ,608.0,21.0,16,兴证期货  ,214.0,-4.0,,ni1605,2016-04-27
17,海航东银  ,287.0,-311.0,17,大有期货  ,556.0,108.0,17,方正中期  ,190.0,5.0,,ni1605,2016-04-27
18,大地期货  ,247.0,-73.0,18,银河期货  ,554.0,-74.0,18,国投期货  ,190.0,-31.0,,ni1605,2016-04-27
19,兴证期货  ,246.0,-244.0,19,华泰期货  ,532.0,-81.0,19,一德期货  ,166.0,0.0,,ni1605,2016-04-27
20,申万期货  ,235.0,33.0,20,东兴期货  ,487.0,1.0,20,宏源期货  ,129.0,-3.0,,ni1605,2016-04-27
1,海通期货  ,98293.0,-6922.0,1,南华期货  ,13204.0,-850.0,1,中信期货  ,32195.0,6.0,,ni1609,2016-04-27
2,永安期货  ,33243.0,775.0,2,中信期货  ,10719.0,-21.0,2,国泰君安  ,22028.0,329.0,,ni1609,2016-04-27
3,方正中期  ,29145.0,-170.0,3,中粮期货  ,9989.0,32.0,3,中国国际  ,21594.0,137.0,,ni1609,2016-04-27
4,中信期货  ,26921.0,-13884.0,4,永安期货  ,9161.0,117.0,4,建信期货  ,17555.0,700.0,,ni1609,2016-04-27
5,徽商期货  ,23751.0,80.0,5,华泰期货  ,8612.0,-60.0,5,大越期货  ,17221.0,-472.0,,ni1609,2016-04-27
6,上海中期  ,21419.0,172.0,6,中原期货  ,8533.0,957.0,6,永安期货  ,16109.0,28.0,,ni1609,2016-04-27
7,南华期货  ,20375.0,-1704.0,7,广发期货  ,8486.0,493.0,7,国贸期货  ,14208.0,39.0,,ni1609,2016-04-27
8,光大期货  ,19999.0,-5844.0,8,首创京都  ,8028.0,6.0,8,广发期货  ,10961.0,369.0,,ni1609,2016-04-27
9,东证期货  ,19365.0,2314.0,9,申万期货  ,7938.0,588.0,9,信达期货  ,9877.0,-3.0,,ni1609,2016-04-27
10,瑞达期货  ,19177.0,-675.0,10,瑞达期货  ,6786.0,321.0,10,西部期货  ,9098.0,108.0,,ni1609,2016-04-27
11,华泰期货  ,17953.0,-2534.0,11,中国国际  ,6674.0,503.0,11,中粮期货  ,7625.0,12.0,,ni1609,2016-04-27
12,银河期货  ,17472.0,4648.0,12,中信建投  ,6538.0,250.0,12,江海汇鑫  ,7514.0,22.0,,ni1609,2016-04-27
13,国泰君安  ,17144.0,-4321.0,13,英大期货  ,6284.0,-119.0,13,银河期货  ,7111.0,-982.0,,ni1609,2016-04-27
14,东航期货  ,16076.0,3323.0,14,方正中期  ,5865.0,319.0,14,瑞达期货  ,6346.0,196.0,,ni1609,2016-04-27
15,中融汇信  ,13690.0,-2487.0,15,光大期货  ,5768.0,-247.0,15,海通期货  ,4916.0,1325.0,,ni1609,2016-04-27
16,广发期货  ,12694.0,-326.0,16,海航东银  ,5438.0,138.0,16,兴证期货  ,4726.0,-191.0,,ni1609,2016-04-27
17,兴证期货  ,12503.0,-3741.0,17,国泰君安  ,5291.0,-61.0,17,新湖期货  ,4494.0,173.0,,ni1609,2016-04-27
18,创元期货  ,11822.0,1509.0,18,海通期货  ,5253.0,576.0,18,光大期货  ,4328.0,44.0,,ni1609,2016-04-27
19,申万期货  ,11531.0,323.0,19,东航期货  ,5090.0,214.0,19,南华期货  ,4181.0,323.0,,ni1609,2016-04-27
20,新湖期货  ,11314.0,1093.0,20,招商期货  ,4999.0,-715.0,20,通惠期货  ,3957.0,-7.0,,ni1609,2016-04-27
1,海通期货  ,1402.0,251.0,1,国泰君安  ,6056.0,286.0,1,中国国际  ,6431.0,-9.0,,ni1701,2016-04-27
2,中国国际  ,1036.0,977.0,2,中信期货  ,2006.0,28.0,2,建信期货  ,4411.0,510.0,,ni1701,2016-04-27
3,中辉期货  ,730.0,173.0,3,国投期货  ,1048.0,4.0,3,信达期货  ,3178.0,0.0,,ni1701,2016-04-27
4,上海中期  ,667.0,90.0,4,方正中期  ,860.0,171.0,4,兴业期货  ,2632.0,0.0,,ni1701,2016-04-27
5,五矿经易  ,536.0,180.0,5,银河期货  ,822.0,-16.0,5,南华期货  ,2278.0,0.0,,ni1701,2016-04-27
6,建信期货  ,510.0,505.0,6,永安期货  ,765.0,-45.0,6,永安期货  ,1025.0,7.0,,ni1701,2016-04-27
7,银河期货  ,479.0,308.0,7,中信建投  ,594.0,19.0,7,国贸期货  ,647.0,5.0,,ni1701,2016-04-27
8,同信久恒  ,385.0,197.0,8,国都期货  ,437.0,0.0,8,银河期货  ,354.0,353.0,,ni1701,2016-04-27
9,国泰君安  ,380.0,90.0,9,瑞达期货  ,399.0,-28.0,9,国泰君安  ,97.0,0.0,,ni1701,2016-04-27
10,方正中期  ,334.0,169.0,10,华泰期货  ,385.0,-4.0,10,华泰期货  ,82.0,1.0,,ni1701,2016-04-27
11,华联期货  ,325.0,288.0,11,华联期货  ,378.0,321.0,11,招商期货  ,76.0,0.0,,ni1701,2016-04-27
12,永安期货  ,310.0,107.0,12,中国国际  ,357.0,7.0,12,美尔雅    ,44.0,5.0,,ni1701,2016-04-27
13,恒泰期货  ,258.0,-84.0,13,海通期货  ,347.0,21.0,13,中辉期货  ,39.0,39.0,,ni1701,2016-04-27
14,浙商期货  ,223.0,49.0,14,弘业期货  ,339.0,11.0,14,海通期货  ,32.0,9.0,,ni1701,2016-04-27
15,鲁证期货  ,205.0,157.0,15,大有期货  ,319.0,29.0,15,上海中期  ,28.0,-3.0,,ni1701,2016-04-27
16,铜冠金源  ,156.0,61.0,16,兴证期货  ,296.0,0.0,16,倍特期货  ,23.0,0.0,,ni1701,2016-04-27
17,海证期货  ,149.0,147.0,17,宏源期货  ,295.0,-31.0,17,一德期货  ,23.0,8.0,,ni1701,2016-04-27
18,广发期货  ,146.0,92.0,18,招商期货  ,292.0,-3.0,18,广发期货  ,22.0,14.0,,ni1701,2016-04-27
19,宏源期货  ,143.0,100.0,19,大越期货  ,275.0,53.0,19,华信万达  ,20.0,0.0,,ni1701,2016-04-27
20,渤海期货  ,141.0,-25.0,20,中大期货  ,273.0,-22.0,20,格林大华  ,17.0,0.0,,ni1701,2016-04-27
1,国贸期货  ,6651.0,6586.0,1,中粮期货  ,8717.0,-1.0,1,中国国际  ,11757.0,-1445.0,,ni1605,2016-04-28
2,中信期货  ,3180.0,310.0,2,国贸期货  ,7957.0,123.0,2,建信期货  ,6888.0,-462.0,,ni1605,2016-04-28
3,海通期货  ,1955.0,-163.0,3,中信期货  ,5274.0,-706.0,3,兴业期货  ,6385.0,0.0,,ni1605,2016-04-28
4,南华期货  ,1682.0,729.0,4,新湖期货  ,3671.0,-198.0,4,中信期货  ,5621.0,-14.0,,ni1605,2016-04-28
5,中国国际  ,1472.0,361.0,5,永安期货  ,3036.0,-41.0,5,中粮期货  ,2339.0,0.0,,ni1605,2016-04-28
6,中原期货  ,1444.0,801.0,6,国泰君安  ,1946.0,-12.0,6,国贸期货  ,1953.0,-92.0,,ni1605,2016-04-28
7,恒泰期货  ,1339.0,700.0,7,金瑞期货  ,1578.0,-203.0,7,五矿经易  ,1163.0,-18.0,,ni1605,2016-04-28
8,上海中期  ,1152.0,-381.0,8,五矿经易  ,1362.0,241.0,8,东吴期货  ,845.0,245.0,,ni1605,2016-04-28
9,五矿经易  ,1005.0,440.0,9,铜冠金源  ,1091.0,75.0,9,永安期货  ,708.0,-97.0,,ni1605,2016-04-28
10,广发期货  ,972.0,577.0,10,上海中期  ,952.0,6.0,10,大有期货  ,686.0,-31.0,,ni1605,2016-04-28
11,新湖期货  ,954.0,-307.0,11,浙商期货  ,910.0,-13.0,11,上海浙石  ,600.0,0.0,,ni1605,2016-04-28
12,中辉期货  ,921.0,184.0,12,广发期货  ,905.0,297.0,12,南华期货  ,593.0,-5.0,,ni1605,2016-04-28
13,国泰君安  ,862.0,805.0,13,方正中期  ,787.0,-14.0,13,国泰君安  ,438.0,-4.0,,ni1605,2016-04-28
14,兴证期货  ,738.0,492.0,14,格林大华  ,636.0,-4.0,14,华闻期货  ,378.0,0.0,,ni1605,2016-04-28
15,东航期货  ,532.0,297.0,15,倍特期货  ,631.0,-2.0,15,方正中期  ,186.0,-4.0,,ni1605,2016-04-28
16,信达期货  ,503.0,441.0,16,银河期货  ,522.0,-32.0,16,一德期货  ,166.0,0.0,,ni1605,2016-04-28
17,建信期货  ,476.0,-385.0,17,大有期货  ,522.0,-34.0,17,国投期货  ,162.0,-28.0,,ni1605,2016-04-28
18,金瑞期货  ,476.0,-71.0,18,华泰期货  ,499.0,-33.0,18,宏源期货  ,130.0,1.0,,ni1605,2016-04-28
19,大地期货  ,396.0,149.0,19,东兴期货  ,486.0,-1.0,19,信达期货  ,125.0,38.0,,ni1605,2016-04-28
20,东吴期货  ,332.0,237.0,20,大越期货  ,310.0,-23.0,20,广发期货  ,120.0,-641.0,,ni1605,2016-04-28
1,海通期货  ,99816.0,1523.0,1,南华期货  ,13112.0,-92.0,1,中信期货  ,32383.0,188.0,,ni1609,2016-04-28
2,永安期货  ,46394.0,13151.0,2,中粮期货  ,10821.0,832.0,2,国泰君安  ,22956.0,928.0,,ni1609,2016-04-28
3,中信期货  ,43523.0,16602.0,3,永安期货  ,10733.0,1572.0,3,中国国际  ,21149.0,-445.0,,ni1609,2016-04-28
4,方正中期  ,36657.0,7512.0,4,中信期货  ,10566.0,-153.0,4,永安期货  ,19519.0,3410.0,,ni1609,2016-04-28
5,光大期货  ,35288.0,15289.0,5,瑞达期货  ,9948.0,3162.0,5,建信期货  ,17314.0,-241.0,,ni1609,2016-04-28
6,南华期货  ,29720.0,9345.0,6,中原期货  ,9644.0,1111.0,6,大越期货  ,14649.0,-2572.0,,ni1609,2016-04-28
7,徽商期货  ,27428.0,3677.0,7,华泰期货  ,9605.0,993.0,7,国贸期货  ,14095.0,-113.0,,ni1609,2016-04-28
8,上海中期  ,24705.0,3286.0,8,广发期货  ,9245.0,759.0,8,广发期货  ,11511.0,550.0,,ni1609,2016-04-28
9,华泰期货  ,24117.0,6164.0,9,申万期货  ,8173.0,235.0,9,信达期货  ,9352.0,-525.0,,ni1609,2016-04-28
10,东证期货  ,23536.0,4171.0,10,首创京都  ,8005.0,-23.0,10,西部期货  ,9131.0,33.0,,ni1609,2016-04-28
11,国泰君安  ,23421.0,6277.0,11,中国国际  ,6342.0,-332.0,11,江海汇鑫  ,7527.0,13.0,,ni1609,2016-04-28
12,银河期货  ,22027.0,4555.0,12,中信建投  ,5897.0,-641.0,12,银河期货  ,7294.0,183.0,,ni1609,2016-04-28
13,国海良时  ,21532.0,12248.0,13,光大期货  ,5694.0,-74.0,13,中粮期货  ,6830.0,-795.0,,ni1609,2016-04-28
14,中融汇信  ,19900.0,6210.0,14,海航东银  ,5497.0,59.0,14,瑞达期货  ,6455.0,109.0,,ni1609,2016-04-28
15,东航期货  ,18615.0,2539.0,15,国泰君安  ,5434.0,143.0,15,兴证期货  ,4875.0,149.0,,ni1609,2016-04-28
16,广发期货  ,17619.0,4925.0,16,东航期货  ,5360.0,270.0,16,海通期货  ,4861.0,-55.0,,ni1609,2016-04-28
17,瑞达期货  ,15709.0,-3468.0,17,方正中期  ,5356.0,-509.0,17,新湖期货  ,4731.0,237.0,,ni1609,2016-04-28
18,创元期货  ,15528.0,3706.0,18,海通期货  ,5116.0,-137.0,18,光大期货  ,4218.0,-110.0,,ni1609,2016-04-28
19,新湖期货  ,14576.0,3262.0,19,国信期货  ,4905.0,326.0,19,南华期货  ,4127.0,-54.0,,ni1609,2016-04-28
20,兴证期货  ,14347.0,1844.0,20,英大期货  ,4727.0,-1557.0,20,通惠期货  ,3968.0,11.0,,ni1609,2016-04-28
1,永安期货  ,3732.0,3422.0,1,国泰君安  ,7495.0,1439.0,1,中国国际  ,6432.0,1.0,,ni1701,2016-04-28
2,五矿经易  ,2415.0,1879.0,2,中信期货  ,2271.0,265.0,2,永安期货  ,4509.0,3484.0,,ni1701,2016-04-28
3,海通期货  ,1704.0,302.0,3,国投期货  ,1053.0,5.0,3,建信期货  ,4431.0,20.0,,ni1701,2016-04-28
4,国泰君安  ,1569.0,1189.0,4,方正中期  ,944.0,84.0,4,信达期货  ,3168.0,-10.0,,ni1701,2016-04-28
5,中辉期货  ,750.0,20.0,5,银河期货  ,925.0,103.0,5,兴业期货  ,2632.0,0.0,,ni1701,2016-04-28
6,恒泰期货  ,673.0,415.0,6,永安期货  ,767.0,2.0,6,南华期货  ,2281.0,3.0,,ni1701,2016-04-28
7,宏源期货  ,478.0,335.0,7,中信建投  ,594.0,0.0,7,国贸期货  ,647.0,0.0,,ni1701,2016-04-28
8,中信期货  ,447.0,383.0,8,海通期货  ,530.0,183.0,8,银河期货  ,354.0,0.0,,ni1701,2016-04-28
9,同信久恒  ,385.0,0.0,9,国都期货  ,502.0,65.0,9,国泰君安  ,97.0,0.0,,ni1701,2016-04-28
10,西部期货  ,320.0,181.0,10,华泰期货  ,422.0,37.0,10,华泰期货  ,85.0,3.0,,ni1701,2016-04-28
11,华泰期货  ,296.0,181.0,11,宏源期货  ,417.0,122.0,11,招商期货  ,76.0,0.0,,ni1701,2016-04-28
12,方正中期  ,244.0,-90.0,12,瑞达期货  ,405.0,6.0,12,美尔雅    ,37.0,-7.0,,ni1701,2016-04-28
13,渤海期货  ,234.0,93.0,13,中国国际  ,397.0,40.0,13,广发期货  ,28.0,6.0,,ni1701,2016-04-28
14,银河期货  ,233.0,-246.0,14,兴证期货  ,387.0,91.0,14,海通期货  ,27.0,-5.0,,ni1701,2016-04-28
15,兴证期货  ,233.0,116.0,15,恒泰期货  ,357.0,235.0,15,倍特期货  ,23.0,0.0,,ni1701,2016-04-28
16,东航期货  ,232.0,151.0,16,弘业期货  ,348.0,9.0,16,中辉期货  ,21.0,-18.0,,ni1701,2016-04-28
17,中信建投  ,201.0,127.0,17,大有期货  ,339.0,20.0,17,华信万达  ,20.0,0.0,,ni1701,2016-04-28
18,上海中期  ,195.0,-472.0,18,大越期货  ,323.0,48.0,18,格林大华  ,17.0,0.0,,ni1701,2016-04-28
19,华联期货  ,194.0,-131.0,19,中大期货  ,322.0,49.0,19,方正中期  ,15.0,0.0,,ni1701,2016-04-28
20,东证期货  ,187.0,129.0,20,五矿经易  ,305.0,166.0,20,中信期货  ,14.0,2.0,,ni1701,2016-04-28
1,中信期货  ,3061.0,-119.0,1,中粮期货  ,8550.0,-167.0,1,中国国际  ,11358.0,-399.0,,ni1605,2016-04-29
2,格林大华  ,1604.0,1544.0,2,国贸期货  ,7864.0,-93.0,2,建信期货  ,6804.0,-84.0,,ni1605,2016-04-29
3,恒泰期货  ,1135.0,-204.0,3,中信期货  ,5774.0,500.0,3,兴业期货  ,6384.0,-1.0,,ni1605,2016-04-29
4,海通期货  ,1060.0,-895.0,4,新湖期货  ,3600.0,-71.0,4,中信期货  ,5616.0,-5.0,,ni1605,2016-04-29
5,金瑞期货  ,1022.0,546.0,5,永安期货  ,2946.0,-90.0,5,中粮期货  ,2340.0,1.0,,ni1605,2016-04-29
6,五矿经易  ,997.0,-8.0,6,国泰君安  ,1908.0,-38.0,6,国贸期货  ,2118.0,165.0,,ni1605,2016-04-29
7,国贸期货  ,988.0,-5663.0,7,五矿经易  ,1542.0,180.0,7,五矿经易  ,1044.0,-119.0,,ni1605,2016-04-29
8,上海中期  ,744.0,-408.0,8,铜冠金源  ,1374.0,283.0,8,东吴期货  ,846.0,1.0,,ni1605,2016-04-29
9,南华期货  ,555.0,-1127.0,9,格林大华  ,1230.0,594.0,9,永安期货  ,690.0,-18.0,,ni1605,2016-04-29
10,兴证期货  ,541.0,-197.0,10,金瑞期货  ,1056.0,-522.0,10,上海浙石  ,600.0,0.0,,ni1605,2016-04-29
11,大有期货  ,518.0,403.0,11,上海中期  ,930.0,-22.0,11,大有期货  ,558.0,-128.0,,ni1605,2016-04-29
12,中国国际  ,484.0,-988.0,12,浙商期货  ,888.0,-22.0,12,南华期货  ,414.0,-179.0,,ni1605,2016-04-29
13,铜冠金源  ,457.0,240.0,13,广发期货  ,852.0,-53.0,13,国泰君安  ,408.0,-30.0,,ni1605,2016-04-29
14,大地期货  ,371.0,-25.0,14,方正中期  ,744.0,-43.0,14,华闻期货  ,378.0,0.0,,ni1605,2016-04-29
15,方正中期  ,367.0,153.0,15,倍特期货  ,630.0,-1.0,15,方正中期  ,180.0,-6.0,,ni1605,2016-04-29
16,同信久恒  ,294.0,90.0,16,银河期货  ,552.0,30.0,16,国投期货  ,162.0,0.0,,ni1605,2016-04-29
17,迈科期货  ,233.0,132.0,17,大有期货  ,540.0,18.0,17,一德期货  ,162.0,-4.0,,ni1605,2016-04-29
18,银河期货  ,220.0,171.0,18,东兴期货  ,486.0,0.0,18,宏源期货  ,126.0,-4.0,,ni1605,2016-04-29
19,信达期货  ,181.0,-322.0,19,华泰期货  ,474.0,-25.0,19,广发期货  ,108.0,-12.0,,ni1605,2016-04-29
20,海航东银  ,178.0,161.0,20,海通期货  ,282.0,-13.0,20,信达期货  ,72.0,-53.0,,ni1605,2016-04-29
1,海通期货  ,103822.0,4006.0,1,永安期货  ,12677.0,1944.0,1,中信期货  ,33845.0,1462.0,,ni1609,2016-04-29
2,瑞达期货  ,43840.0,28131.0,2,中信期货  ,12322.0,1756.0,2,国泰君安  ,24817.0,1861.0,,ni1609,2016-04-29
3,中信期货  ,38766.0,-4757.0,3,南华期货  ,11815.0,-1297.0,3,中国国际  ,20409.0,-740.0,,ni1609,2016-04-29
4,永安期货  ,38420.0,-7974.0,4,中粮期货  ,11042.0,221.0,4,永安期货  ,17927.0,-1592.0,,ni1609,2016-04-29
5,方正中期  ,30552.0,-6105.0,5,华泰期货  ,10673.0,1068.0,5,建信期货  ,17173.0,-141.0,,ni1609,2016-04-29
6,光大期货  ,26589.0,-8699.0,6,中原期货  ,9952.0,308.0,6,大越期货  ,14572.0,-77.0,,ni1609,2016-04-29
7,徽商期货  ,23636.0,-3792.0,7,瑞达期货  ,9702.0,-246.0,7,国贸期货  ,13733.0,-362.0,,ni1609,2016-04-29
8,华泰期货  ,23129.0,-988.0,8,广发期货  ,9682.0,437.0,8,广发期货  ,11640.0,129.0,,ni1609,2016-04-29
9,南华期货  ,23052.0,-6668.0,9,申万期货  ,8026.0,-147.0,9,西部期货  ,9448.0,317.0,,ni1609,2016-04-29
10,国泰君安  ,22581.0,-840.0,10,首创京都  ,8015.0,10.0,10,信达期货  ,9394.0,42.0,,ni1609,2016-04-29
11,东证期货  ,19824.0,-3712.0,11,中国国际  ,6825.0,483.0,11,银河期货  ,8068.0,774.0,,ni1609,2016-04-29
12,中融汇信  ,18678.0,-1222.0,12,中信建投  ,6295.0,398.0,12,江海汇鑫  ,7473.0,-54.0,,ni1609,2016-04-29
13,国海良时  ,18588.0,-2944.0,13,东航期货  ,5766.0,406.0,13,中粮期货  ,6826.0,-4.0,,ni1609,2016-04-29
14,国投期货  ,17557.0,6183.0,14,光大期货  ,5707.0,13.0,14,瑞达期货  ,6327.0,-128.0,,ni1609,2016-04-29
15,银河期货  ,17452.0,-4575.0,15,海航东银  ,5585.0,88.0,15,海通期货  ,5258.0,397.0,,ni1609,2016-04-29
16,上海中期  ,16149.0,-8556.0,16,国泰君安  ,5372.0,-62.0,16,兴证期货  ,5157.0,282.0,,ni1609,2016-04-29
17,东航期货  ,16085.0,-2530.0,17,招商期货  ,5349.0,2522.0,17,五矿经易  ,4944.0,2033.0,,ni1609,2016-04-29
18,申万期货  ,14302.0,2374.0,18,海通期货  ,5315.0,199.0,18,南华期货  ,4328.0,201.0,,ni1609,2016-04-29
19,创元期货  ,14209.0,-1319.0,19,方正中期  ,5255.0,-101.0,19,新湖期货  ,4180.0,-551.0,,ni1609,2016-04-29
20,兴证期货  ,13530.0,-817.0,20,英大期货  ,4997.0,270.0,20,通惠期货  ,3957.0,-11.0,,ni1609,2016-04-29
1,海通期货  ,5041.0,3337.0,1,国泰君安  ,8487.0,992.0,1,建信期货  ,8432.0,4001.0,,ni1701,2016-04-29
2,建信期货  ,4002.0,3980.0,2,中信期货  ,2695.0,424.0,2,永安期货  ,7217.0,2708.0,,ni1701,2016-04-29
3,五矿经易  ,3169.0,754.0,3,五矿经易  ,2321.0,2016.0,3,中国国际  ,6432.0,0.0,,ni1701,2016-04-29
4,永安期货  ,2931.0,-801.0,4,海通期货  ,2292.0,1762.0,4,信达期货  ,3218.0,50.0,,ni1701,2016-04-29
5,大越期货  ,2627.0,2575.0,5,国投期货  ,1196.0,143.0,5,兴业期货  ,2632.0,0.0,,ni1701,2016-04-29
6,中辉期货  ,1099.0,349.0,6,银河期货  ,1079.0,154.0,6,大越期货  ,2500.0,2500.0,,ni1701,2016-04-29
7,国泰君安  ,1094.0,-475.0,7,方正中期  ,964.0,20.0,7,南华期货  ,2280.0,-1.0,,ni1701,2016-04-29
8,兴证期货  ,908.0,675.0,8,兴证期货  ,950.0,563.0,8,国贸期货  ,647.0,0.0,,ni1701,2016-04-29
9,华泰期货  ,853.0,557.0,9,永安期货  ,908.0,141.0,9,银河期货  ,384.0,30.0,,ni1701,2016-04-29
10,中信期货  ,740.0,293.0,10,大有期货  ,896.0,557.0,10,国泰君安  ,97.0,0.0,,ni1701,2016-04-29
11,恒泰期货  ,686.0,13.0,11,恒泰期货  ,849.0,492.0,11,华泰期货  ,94.0,9.0,,ni1701,2016-04-29
12,宏源期货  ,634.0,156.0,12,华泰期货  ,692.0,270.0,12,招商期货  ,76.0,0.0,,ni1701,2016-04-29
13,西部期货  ,594.0,274.0,13,中信建投  ,630.0,36.0,13,海通期货  ,46.0,19.0,,ni1701,2016-04-29
14,大有期货  ,571.0,547.0,14,宏源期货  ,546.0,129.0,14,中信期货  ,36.0,22.0,,ni1701,2016-04-29
15,银河期货  ,520.0,287.0,15,西部期货  ,544.0,329.0,15,美尔雅    ,35.0,-2.0,,ni1701,2016-04-29
16,广发期货  ,477.0,350.0,16,国都期货  ,502.0,0.0,16,广发期货  ,25.0,-3.0,,ni1701,2016-04-29
17,同信久恒  ,470.0,85.0,17,中国国际  ,498.0,101.0,17,中辉期货  ,25.0,4.0,,ni1701,2016-04-29
18,浙商期货  ,436.0,291.0,18,瑞达期货  ,448.0,43.0,18,倍特期货  ,23.0,0.0,,ni1701,2016-04-29
19,铜冠金源  ,382.0,258.0,19,大越期货  ,448.0,125.0,19,华信万达  ,20.0,0.0,,ni1701,2016-04-29
20,瑞达期货  ,355.0,225.0,20,浙商期货  ,438.0,260.0,20,格林大华  ,19.0,2.0,,ni1701,2016-04-29
1,中信期货  ,3061.0,-119.0,1,中粮期货  ,8550.0,-167.0,1,中国国际  ,11358.0,-399.0,,ni1605,2016-04-29
2,格林大华  ,1604.0,1544.0,2,国贸期货  ,7864.0,-93.0,2,建信期货  ,6804.0,-84.0,,ni1605,2016-04-29
3,恒泰期货  ,1135.0,-204.0,3,中信期货  ,5774.0,500.0,3,兴业期货  ,6384.0,-1.0,,ni1605,2016-04-29
4,海通期货  ,1060.0,-895.0,4,新湖期货  ,3600.0,-71.0,4,中信期货  ,5616.0,-5.0,,ni1605,2016-04-29
5,金瑞期货  ,1022.0,546.0,5,永安期货  ,2946.0,-90.0,5,中粮期货  ,2340.0,1.0,,ni1605,2016-04-29
6,五矿经易  ,997.0,-8.0,6,国泰君安  ,1908.0,-38.0,6,国贸期货  ,2118.0,165.0,,ni1605,2016-04-29
7,国贸期货  ,988.0,-5663.0,7,五矿经易  ,1542.0,180.0,7,五矿经易  ,1044.0,-119.0,,ni1605,2016-04-29
8,上海中期  ,744.0,-408.0,8,铜冠金源  ,1374.0,283.0,8,东吴期货  ,846.0,1.0,,ni1605,2016-04-29
9,南华期货  ,555.0,-1127.0,9,格林大华  ,1230.0,594.0,9,永安期货  ,690.0,-18.0,,ni1605,2016-04-29
10,兴证期货  ,541.0,-197.0,10,金瑞期货  ,1056.0,-522.0,10,上海浙石  ,600.0,0.0,,ni1605,2016-04-29
11,大有期货  ,518.0,403.0,11,上海中期  ,930.0,-22.0,11,大有期货  ,558.0,-128.0,,ni1605,2016-04-29
12,中国国际  ,484.0,-988.0,12,浙商期货  ,888.0,-22.0,12,南华期货  ,414.0,-179.0,,ni1605,2016-04-29
13,铜冠金源  ,457.0,240.0,13,广发期货  ,852.0,-53.0,13,国泰君安  ,408.0,-30.0,,ni1605,2016-04-29
14,大地期货  ,371.0,-25.0,14,方正中期  ,744.0,-43.0,14,华闻期货  ,378.0,0.0,,ni1605,2016-04-29
15,方正中期  ,367.0,153.0,15,倍特期货  ,630.0,-1.0,15,方正中期  ,180.0,-6.0,,ni1605,2016-04-29
16,同信久恒  ,294.0,90.0,16,银河期货  ,552.0,30.0,16,国投期货  ,162.0,0.0,,ni1605,2016-04-29
17,迈科期货  ,233.0,132.0,17,大有期货  ,540.0,18.0,17,一德期货  ,162.0,-4.0,,ni1605,2016-04-29
18,银河期货  ,220.0,171.0,18,东兴期货  ,486.0,0.0,18,宏源期货  ,126.0,-4.0,,ni1605,2016-04-29
19,信达期货  ,181.0,-322.0,19,华泰期货  ,474.0,-25.0,19,广发期货  ,108.0,-12.0,,ni1605,2016-04-29
20,海航东银  ,178.0,161.0,20,海通期货  ,282.0,-13.0,20,信达期货  ,72.0,-53.0,,ni1605,2016-04-29
1,海通期货  ,103822.0,4006.0,1,永安期货  ,12677.0,1944.0,1,中信期货  ,33845.0,1462.0,,ni1609,2016-04-29
2,瑞达期货  ,43840.0,28131.0,2,中信期货  ,12322.0,1756.0,2,国泰君安  ,24817.0,1861.0,,ni1609,2016-04-29
3,中信期货  ,38766.0,-4757.0,3,南华期货  ,11815.0,-1297.0,3,中国国际  ,20409.0,-740.0,,ni1609,2016-04-29
4,永安期货  ,38420.0,-7974.0,4,中粮期货  ,11042.0,221.0,4,永安期货  ,17927.0,-1592.0,,ni1609,2016-04-29
5,方正中期  ,30552.0,-6105.0,5,华泰期货  ,10673.0,1068.0,5,建信期货  ,17173.0,-141.0,,ni1609,2016-04-29
6,光大期货  ,26589.0,-8699.0,6,中原期货  ,9952.0,308.0,6,大越期货  ,14572.0,-77.0,,ni1609,2016-04-29
7,徽商期货  ,23636.0,-3792.0,7,瑞达期货  ,9702.0,-246.0,7,国贸期货  ,13733.0,-362.0,,ni1609,2016-04-29
8,华泰期货  ,23129.0,-988.0,8,广发期货  ,9682.0,437.0,8,广发期货  ,11640.0,129.0,,ni1609,2016-04-29
9,南华期货  ,23052.0,-6668.0,9,申万期货  ,8026.0,-147.0,9,西部期货  ,9448.0,317.0,,ni1609,2016-04-29
10,国泰君安  ,22581.0,-840.0,10,首创京都  ,8015.0,10.0,10,信达期货  ,9394.0,42.0,,ni1609,2016-04-29
11,东证期货  ,19824.0,-3712.0,11,中国国际  ,6825.0,483.0,11,银河期货  ,8068.0,774.0,,ni1609,2016-04-29
12,中融汇信  ,18678.0,-1222.0,12,中信建投  ,6295.0,398.0,12,江海汇鑫  ,7473.0,-54.0,,ni1609,2016-04-29
